,Simplification Threshold,Count
1001,0.03655049204826355,10
1002,0.03827981278300285,10
1003,0.042022984474897385,10
1004,0.042238324880599976,10
1005,0.044968582689762115,10
1006,0.048551082611083984,10
1007,0.05270534008741379,10
1008,0.053347356617450714,10
1009,0.05666518211364746,10
1010,0.059655025601387024,10
1011,0.06210877746343613,10
1012,0.06417044252157211,10
1013,0.06647931039333344,10
1014,0.07005514204502106,10
1015,0.07122386246919632,10
1016,0.08398441225290298,10
1017,0.08622390031814575,10
1018,0.09406471252441406,10
1019,0.09777641296386719,10
1020,0.10368193686008453,10
1021,0.1164846420288086,10
1022,0.11938251554965973,10
1023,0.12216949462890625,10
1024,0.12717625498771667,10
1025,0.12832224369049072,10
1026,0.12892529368400574,10
1027,0.12917757034301758,10
1028,0.13901281356811523,10
1029,0.15619921684265137,10
1030,0.15637105703353882,10
1031,0.1658940315246582,10
1032,0.18975019454956055,10
1033,0.1951305866241455,10
1034,0.20726680755615234,10
1035,0.22641997039318085,10
1036,0.23402702808380127,10
1037,0.24499404430389404,10
1038,0.24609947204589844,10
1039,0.28700709342956543,10
1040,0.29047900438308716,10
1041,0.2963860034942627,10
1042,0.3137068748474121,10
1043,0.31744384765625,10
1044,0.3240361213684082,10
1045,0.3270535469055176,10
1046,0.32715630531311035,10
1047,0.3526689410209656,10
1048,0.3610379695892334,10
1049,0.3732757568359375,10
1050,0.37664031982421875,10
1051,0.3827478885650635,10
1052,0.3837132453918457,10
1053,0.4200866222381592,10
1054,0.43533802032470703,10
1055,0.43569982051849365,10
1056,0.4358499050140381,10
1057,0.4544050991535187,10
1058,0.46394848823547363,10
1059,0.4730539321899414,10
1060,0.4890329837799072,10
1061,0.4936256408691406,10
1062,0.5057673454284668,10
1063,0.5062329769134521,10
1064,0.5361142158508301,10
1065,0.5373728275299072,10
1066,0.6048498153686523,10
1067,0.6237974166870117,10
1068,0.6255340576171875,10
1069,0.6512026786804199,10
1070,0.6541538238525391,10
1071,0.665067195892334,10
1072,0.6674566268920898,10
1073,0.6857460737228394,10
1074,0.6875369548797607,10
1075,0.6900334358215332,10
1076,0.6906223297119141,10
1077,0.6965429186820984,10
1078,0.7028478384017944,10
1079,0.7225379943847656,10
1080,0.7298092842102051,10
1081,0.7522621154785156,10
1082,0.7561695575714111,10
1083,0.7618517875671387,10
1084,0.7828723192214966,10
1085,0.8256083726882935,10
1086,0.8266774415969849,10
1087,0.8621606826782227,10
1088,0.8631165027618408,10
1089,0.8669815063476562,10
1090,0.8787459135055542,10
1091,0.8881464004516602,10
1092,0.904350757598877,10
1093,0.9082400798797607,10
1094,0.9140381813049316,10
1095,0.9249272346496582,10
1096,0.9435445666313171,10
1097,0.9556102752685547,10
1098,0.9653563499450684,10
1099,0.9731091260910034,10
1100,0.9735126495361328,10
1101,0.9926233291625977,10
1102,0.9992992877960205,10
1103,1.0219204425811768,10
1104,1.0292963981628418,10
1105,1.0350770950317383,10
1106,1.068140983581543,10
1107,1.0905873775482178,10
1108,1.0911760330200195,10
1109,1.123898983001709,10
1110,1.1307621002197266,10
1111,1.1311817169189453,10
1112,1.1334922313690186,10
1113,1.1377239227294922,10
1114,1.1379284858703613,10
1115,1.1415433883666992,10
1116,1.1433740854263306,10
1117,1.1540632247924805,10
1118,1.160502552986145,10
1119,1.1877870559692383,10
1120,1.193152666091919,10
1121,1.1956117153167725,10
1122,1.2018015384674072,10
1123,1.2364144325256348,10
1124,1.2472953796386719,10
1125,1.2489681243896484,10
1126,1.2543182373046875,10
1127,1.3259673118591309,10
1128,1.3314303159713745,10
1129,1.3489489555358887,10
1130,1.3527398109436035,10
1131,1.369326114654541,10
1132,1.408334732055664,10
1133,1.416978359222412,10
1134,1.420276165008545,10
1135,1.4212796688079834,10
1136,1.4298713207244873,10
1137,1.4311561584472656,10
1138,1.4312324523925781,10
1139,1.4484779834747314,10
1140,1.4536819458007812,10
1141,1.4580495357513428,10
1142,1.4639699459075928,10
1143,1.4994268417358398,10
1144,1.5294270515441895,10
1145,1.5435622930526733,10
1146,1.5453014373779297,10
1147,1.5489251613616943,10
1148,1.5928912162780762,10
1149,1.5970807075500488,10
1150,1.597466230392456,10
1151,1.6023428440093994,10
1152,1.6108379364013672,10
1153,1.6178052425384521,10
1154,1.6233117580413818,10
1155,1.6320595741271973,10
1156,1.6675209999084473,10
1157,1.6790533065795898,10
1158,1.67934250831604,10
1159,1.6839075088500977,10
1160,1.7263059616088867,10
1161,1.746687412261963,10
1162,1.768629550933838,10
1163,1.7889018058776855,10
1164,1.795867681503296,10
1165,1.8174400329589844,10
1166,1.8476611375808716,10
1167,1.8533194065093994,10
1168,1.8666267395019531,10
1169,1.8739197254180908,10
1170,1.879819393157959,10
1171,1.8874560594558716,10
1172,1.9004688262939453,10
1173,1.9280858039855957,10
1174,1.9353454113006592,10
1175,1.9504075050354004,10
1176,1.9571644067764282,10
1177,1.960425853729248,10
1178,1.9654951095581055,10
1179,2.000070095062256,10
1180,2.0410919189453125,10
1181,2.0432395935058594,10
1182,2.061675548553467,10
1183,2.0708813667297363,10
1184,2.0982887744903564,10
1185,2.1013495922088623,10
1186,2.1244473457336426,10
1187,2.1278674602508545,10
1188,2.1286983489990234,10
1189,2.1463470458984375,10
1190,2.150728225708008,10
1191,2.175166130065918,10
1192,2.185190200805664,10
1193,2.2296533584594727,10
1194,2.234501838684082,10
1195,2.2696914672851562,10
1196,2.2703189849853516,10
1197,2.308540105819702,10
1198,2.3092174530029297,10
1199,2.3117218017578125,10
1200,2.3119261264801025,10
1201,2.318849563598633,10
1202,2.321505069732666,10
1203,2.3219568729400635,10
1204,2.3465940952301025,10
1205,2.351417064666748,10
1206,2.3645882606506348,10
1207,2.397428274154663,10
1208,2.4374794960021973,10
1209,2.4909141063690186,10
1210,2.4995648860931396,10
1211,2.5065908432006836,10
1212,2.5373992919921875,10
1213,2.5964794158935547,10
1214,2.6224474906921387,10
1215,2.6398181915283203,10
1216,2.681492805480957,10
1217,2.70204496383667,10
1218,2.7363550662994385,10
1219,2.7545292377471924,10
1220,2.786059617996216,10
1221,2.7995803356170654,10
1222,2.8216633796691895,10
1223,2.8392415046691895,10
1224,2.8759765625,10
1225,2.896792411804199,10
1226,2.9360790252685547,10
1227,2.9511349201202393,10
1228,2.9513463973999023,10
1229,2.953864574432373,10
1230,2.965752601623535,10
1231,2.9711802005767822,10
1232,2.979734182357788,10
1233,2.982259750366211,10
1234,2.9841675758361816,10
1235,3.0044896602630615,10
1236,3.0057461261749268,10
1237,3.008190631866455,10
1238,3.0314383506774902,10
1239,3.0368101596832275,10
1240,3.0693230628967285,10
1241,3.0786514282226562,10
1242,3.0844688415527344,10
1243,3.106940984725952,10
1244,3.1127805709838867,10
1245,3.1529812812805176,10
1246,3.1614463329315186,10
1247,3.1657228469848633,10
1248,3.198441743850708,10
1249,3.201578140258789,10
1250,3.2132530212402344,10
1251,3.2334351539611816,10
1252,3.235499858856201,10
1253,3.270049571990967,10
1254,3.2744858264923096,10
1255,3.280203104019165,10
1256,3.320382595062256,10
1257,3.3209450244903564,10
1258,3.325061082839966,10
1259,3.3385701179504395,10
1260,3.3401894569396973,10
1261,3.3425917625427246,10
1262,3.349738359451294,10
1263,3.3603131771087646,10
1264,3.3661060333251953,10
1265,3.367794990539551,10
1266,3.381702184677124,10
1267,3.3873355388641357,10
1268,3.391496419906616,10
1269,3.4296226501464844,10
1270,3.4442107677459717,10
1271,3.4449894428253174,10
1272,3.4836273193359375,10
1273,3.5195858478546143,10
1274,3.5251448154449463,10
1275,3.5262699127197266,10
1276,3.5494003295898438,10
1277,3.5515995025634766,10
1278,3.553586006164551,10
1279,3.574411392211914,10
1280,3.5965301990509033,10
1281,3.618800640106201,10
1282,3.626678943634033,10
1283,3.6686511039733887,10
1284,3.6756772994995117,10
1285,3.680054187774658,10
1286,3.7347636222839355,10
1287,3.7451601028442383,10
1288,3.7603259086608887,10
1289,3.771043539047241,10
1290,3.795865297317505,10
1291,3.857619285583496,10
1292,3.866652011871338,10
1293,3.8845410346984863,10
1294,3.9132494926452637,10
1295,4.015303134918213,10
1296,4.040936470031738,10
1297,4.042231559753418,10
1298,4.081667900085449,10
1299,4.094376564025879,10
1300,4.110067844390869,10
1301,4.128222465515137,10
1302,4.142190933227539,10
1303,4.1541337966918945,10
1304,4.155979156494141,10
1305,4.171791076660156,10
1306,4.1980462074279785,10
1307,4.210583209991455,10
1308,4.214900493621826,10
1309,4.275254249572754,10
1310,4.312165260314941,10
1311,4.3441972732543945,10
1312,4.35090970993042,10
1313,4.363772869110107,10
1314,4.368908882141113,10
1315,4.36892557144165,10
1316,4.392526626586914,10
1317,4.404534339904785,10
1318,4.415627956390381,10
1319,4.418936729431152,10
1320,4.420800685882568,10
1321,4.429642200469971,10
1322,4.430515766143799,10
1323,4.451405048370361,10
1324,4.4542155265808105,10
1325,4.459343910217285,10
1326,4.46551513671875,10
1327,4.472143173217773,10
1328,4.4770917892456055,10
1329,4.484445571899414,10
1330,4.496376037597656,10
1331,4.524181365966797,10
1332,4.529335975646973,10
1333,4.542632102966309,10
1334,4.560727119445801,10
1335,4.615786552429199,10
1336,4.6165547370910645,10
1337,4.628207206726074,10
1338,4.632036209106445,10
1339,4.653041362762451,10
1340,4.680215835571289,10
1341,4.747427463531494,10
1342,4.749286651611328,10
1343,4.753410816192627,10
1344,4.753816604614258,10
1345,4.805908679962158,10
1346,4.8132710456848145,10
1347,4.859299182891846,10
1348,4.868844985961914,10
1349,4.930251598358154,10
1350,4.9413862228393555,10
1351,4.959175109863281,10
1352,4.963925361633301,10
1353,4.96832799911499,10
1354,5.000248432159424,10
1355,5.004437446594238,10
1356,5.008472442626953,10
1357,5.019207954406738,10
1358,5.077761650085449,10
1359,5.084109306335449,10
1360,5.133000373840332,10
1361,5.1364617347717285,10
1362,5.146960735321045,10
1363,5.168867111206055,10
1364,5.1767425537109375,10
1365,5.2091474533081055,10
1366,5.234320163726807,10
1367,5.237534523010254,10
1368,5.241575717926025,10
1369,5.245377540588379,10
1370,5.252127647399902,10
1371,5.262240886688232,10
1372,5.263975620269775,10
1373,5.287165641784668,10
1374,5.288326740264893,10
1375,5.2904558181762695,10
1376,5.294266700744629,10
1377,5.323210716247559,10
1378,5.343509674072266,10
1379,5.344043731689453,10
1380,5.374574184417725,10
1381,5.3753156661987305,10
1382,5.418635368347168,10
1383,5.4352335929870605,10
1384,5.469852447509766,10
1385,5.517354965209961,10
1386,5.643298149108887,10
1387,5.718033313751221,10
1388,5.7300310134887695,10
1389,5.769600868225098,10
1390,5.779260158538818,10
1391,5.78483772277832,10
1392,5.805604934692383,10
1393,5.815472602844238,10
1394,5.8236613273620605,10
1395,5.825447082519531,10
1396,5.8491291999816895,10
1397,5.853125095367432,10
1398,5.867969512939453,10
1399,5.913992881774902,10
1400,6.011874675750732,10
1401,6.054217338562012,10
1402,6.0599775314331055,10
1403,6.09010124206543,10
1404,6.092800617218018,10
1405,6.102821350097656,10
1406,6.111559867858887,10
1407,6.154139518737793,10
1408,6.155019283294678,10
1409,6.160769462585449,10
1410,6.2051239013671875,10
1411,6.21975040435791,10
1412,6.241745948791504,10
1413,6.275696754455566,10
1414,6.280814170837402,10
1415,6.314924240112305,10
1416,6.357297420501709,10
1417,6.366322994232178,10
1418,6.375577926635742,10
1419,6.386005878448486,10
1420,6.401062965393066,10
1421,6.4903082847595215,10
1422,6.521803855895996,10
1423,6.610706329345703,10
1424,6.626778602600098,10
1425,6.641820430755615,10
1426,6.6989665031433105,10
1427,6.725434303283691,10
1428,6.732090950012207,10
1429,6.737809181213379,10
1430,6.742780685424805,10
1431,6.7517900466918945,10
1432,6.7538604736328125,10
1433,6.760110855102539,10
1434,6.782093048095703,10
1435,6.792099475860596,10
1436,6.79254150390625,10
1437,6.878050804138184,10
1438,6.920953750610352,10
1439,7.010261058807373,10
1440,7.044140815734863,10
1441,7.054868698120117,10
1442,7.060624122619629,10
1443,7.070536136627197,10
1444,7.152703285217285,10
1445,7.161570072174072,10
1446,7.20062255859375,10
1447,7.222047805786133,10
1448,7.335442543029785,10
1449,7.395132064819336,10
1450,7.397037029266357,10
1451,7.3982768058776855,10
1452,7.49366569519043,10
1453,7.510916233062744,10
1454,7.522286415100098,10
1455,7.526899337768555,10
1456,7.556350231170654,10
1457,7.561254978179932,10
1458,7.568177223205566,10
1459,7.576437950134277,10
1460,7.5996317863464355,10
1461,7.6226911544799805,10
1462,7.665841579437256,10
1463,7.7405500411987305,10
1464,7.746669769287109,10
1465,7.8261613845825195,10
1466,7.861300468444824,10
1467,7.8709211349487305,10
1468,7.877950668334961,10
1469,7.908024787902832,10
1470,7.909518718719482,10
1471,7.937028408050537,10
1472,7.993433952331543,10
1473,8.034411430358887,10
1474,8.055365562438965,10
1475,8.073945999145508,10
1476,8.073945999145508,9
1477,8.32250690460205,9
1478,8.352931022644043,9
1479,8.426715850830078,9
1480,8.47071647644043,9
1481,8.492339134216309,9
1482,8.499204635620117,9
1483,8.511161804199219,9
1484,8.573515892028809,9
1485,8.636054992675781,9
1486,8.719575881958008,9
1487,8.768413543701172,9
1488,8.771793365478516,9
1489,8.783974647521973,9
1490,8.928994178771973,9
1491,8.959534645080566,9
1492,9.01297664642334,9
1493,9.022832870483398,9
1494,9.025776863098145,9
1495,9.047388076782227,9
1496,9.233579635620117,9
1497,9.233579635620117,8
1498,9.242476463317871,8
1499,9.28237533569336,8
1500,9.299577713012695,8
1501,9.300846099853516,8
1502,9.381854057312012,8
1503,9.394023895263672,8
1504,9.478307723999023,8
1505,9.557167053222656,8
1506,9.611774444580078,8
1507,9.668611526489258,8
1508,9.751258850097656,8
1509,9.755399703979492,8
1510,9.755399703979492,7
1511,9.756110191345215,7
1512,9.835658073425293,7
1513,9.926846504211426,7
1514,9.926846504211426,6
1515,9.931412696838379,6
1516,9.934865951538086,6
1517,9.942771911621094,6
1518,9.990397453308105,6
1519,10.065205574035645,6
1520,10.12420654296875,6
1521,10.17358112335205,6
1522,10.17358112335205,5
1523,10.32713508605957,5
1524,10.32713508605957,4
1525,10.353113174438477,4
1526,10.391549110412598,4
1527,10.405303001403809,4
1528,10.504385948181152,4
1529,10.67371654510498,4
1530,10.822672843933105,4
1531,10.907583236694336,4
1532,10.923077583312988,4
1533,12.06874942779541,4
1534,12.06874942779541,3
1535,12.06874942779541,3
1536,12.690430641174316,3
1537,12.690430641174316,2
1538,12.883159637451172,2
1539,12.883159637451172,1
1540,12.883159637451172,1
