,id,fstart,fend,ftype,pers,volume,logvol,majority class,homogeneity,major class size,major class coverage,idx
219,1967,-0,0.0022594418842345476,minima-saddle,0.0022594418842345476,708,6.5638555265321274,pomegranate,1,708,0.5244,220
220,1972,0.000029682672902708873,0.00054996595470584,minima-saddle,0.00010096217738464475,11,2.4849066497880004,spaghetti squash,1,11,0.0085,221
221,1990,-0,0.0016445695655420423,minima-saddle,0.0016445695655420423,636,6.456769655572163,pelican,1,636,0.4711,222
222,1994,3.576278118089249e-7,0.0011411352315917611,minima-saddle,0.0011407776037231088,519,6.253828811575473,guinea pig,0.9961464405059814,517,0.383,223
223,2011,0.0000010728830375228426,0.003927732817828655,minima-saddle,0.003926659934222698,20,3.044522437723423,ocarina,1,20,0.0148,224
224,2018,0.000028371408916427754,0.0005486546907195589,minima-saddle,0.00045573952957056463,14,2.70805020110221,stove,1,14,0.0104,225
225,2026,0.00003540453326422721,0.004868201911449432,minima-saddle,0.004832797218114138,170,5.14166355650266,Rottweiler,1,170,0.1259,226
226,2028,-0,0.0005202832818031311,minima-saddle,0.0004051103023812175,294,5.68697535633982,Crock Pot,1,294,0.2377,227
227,2042,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.000314067117869854,273,5.6131281063880705,butcher shop,0.9963369965553284,272,0.2015,228
228,2064,1.1920928244535389e-7,0.001076952670700848,minima-saddle,0.0010768334614112973,192,5.262690188904886,handkerchief,1,192,0.1422,229
229,2100,0.000028371408916427754,0.0005486546907195589,minima-saddle,0.00016544411482755095,29,3.4011973816621555,barracouta,1,29,0.0215,230
230,2105,1.1920928244535389e-7,0.0005497612874023616,minima-saddle,0.0005496420781128109,272,5.60947179518496,pizza,1,272,0.2015,231
231,2107,9.536738616588991e-7,0.00052123695566479,minima-saddle,0.00026306003564968705,86,4.465908118654584,safe,1,86,0.0797,232
232,2120,-0,0.0005202832818031311,minima-saddle,0.00035446559195406735,254,5.541263545158426,dishwasher,1,254,0.1881,233
233,2137,-0,0.0024616196751594543,minima-saddle,0.0024616196751594543,699,6.551080335043404,scoreboard,1,699,0.5178,234
234,2148,1.1920928244535389e-7,0.0005467826849780977,minima-saddle,0.0005466634756885469,307,5.730099782973574,sea lion,1,307,0.2274,235
235,2168,-0,0.0005202832818031311,minima-saddle,0.00014852374442853034,91,4.5217885770490405,apron,1,91,0.0674,236
236,2172,3.576278118089249e-7,0.001817957148887217,minima-saddle,0.0018175995210185647,388,5.963579343618446,jeep,1,388,0.2874,237
237,2173,0.000007271740287251305,0.0005275550220903824,minima-saddle,0.00011645985068753362,17,2.8903717578961645,brain coral,1,17,0.0126,238
238,2183,-0,0.0005202832818031311,minima-saddle,0.00012468514614738524,132,4.890349128221754,lighter,1,132,0.0978,239
239,2191,0.000026940935640595853,0.005515832453966141,minima-saddle,0.0054888916201889515,15,2.772588722239781,tray,1,15,0.0111,240
240,2198,4.768370445162873e-7,0.0019647832959890366,minima-saddle,0.0019643064588308334,412,6.023447592961033,Dandie Dinmont,1,412,0.3416,241
241,2199,-0,0.00169955228921026,minima-saddle,0.00169955228921026,685,6.530877627725885,freight car,0.9985401630401611,684,0.5067,242
242,2210,-0,0.0020226037595421076,minima-saddle,0.0020226037595421076,630,6.447305862541213,African chameleon,0.9984126687049866,629,0.4659,243
243,2222,-0,0.0005202832818031311,minima-saddle,0.00033825874561443925,632,6.450470422144176,black swan,1,632,0.4681,244
244,2258,5.960462772236497e-7,0.0005208793280803548,minima-saddle,0.0004204816941637546,53,3.9889840465642745,swimming trunks,1,53,0.0393,245
245,2264,0.000012755313036905136,0.0077287922613322735,minima-saddle,0.00771603686735034,219,5.393627546352362,hand-held computer,1,219,0.202,246
246,2271,4.768370445162873e-7,0.005396086256951094,minima-saddle,0.0053956094197928905,848,6.744059186311348,gyromitra,1,848,0.6281,247
247,2272,0.00014184899919200689,0.000662132280995138,minima-saddle,0.0003425002214498818,14,2.70805020110221,sandal,1,14,0.0104,248
248,2275,-0,0.000681883015204221,minima-saddle,0.000681883015204221,331,5.805134968916488,grand piano,1,331,0.2452,249
249,2280,0.00008105902816168964,0.0006013423099648208,minima-saddle,0.00031356504769064486,16,2.833213344056216,American black bear,1,16,0.0119,250
250,2305,-0,0.0005202832818031311,minima-saddle,0.0003810394846368581,504,6.22455842927536,mortar,0.9980158805847168,503,0.3726,251
251,2309,0.00018225439998786896,0.003908258862793446,minima-saddle,0.0037260043900460005,26,3.295836866004329,barbershop,1,26,0.0193,252
252,2314,-0,0.0005202832818031311,minima-saddle,0.00029845553217455745,704,6.558197802812269,maze,1,704,0.5215,253
253,2326,-0,0.0007085673278197646,minima-saddle,0.0007085673278197646,613,6.419994928147142,fig,0.9983686804771423,612,0.4533,254
254,2340,-0,0.0006598440813831985,minima-saddle,0.0006598440813831985,553,6.317164686747284,dam,1,553,0.4096,255
255,2373,0.00046695294440723956,0.00247077620588243,minima-saddle,0.002003823174163699,16,2.833213344056216,Bernese mountain dog,1,16,0.0119,256
256,2428,0.0000010728830375228426,0.000521356164840654,minima-saddle,0.00015448314661625773,107,4.68213122712422,brown bear,1,107,0.0793,257
257,2472,3.576278118089249e-7,0.0007508557755500078,minima-saddle,0.0007504981476813555,358,5.883322388488279,mailbox,1,358,0.2652,258
258,2485,-0,0.0005202832818031311,minima-saddle,0.0003053675754927099,609,6.413458957167357,jellyfish,0.9983579516410828,608,0.4504,259
259,2487,0.000003576272320060525,0.0018110554665327072,minima-saddle,0.0018074791878461838,326,5.7899601708972535,speedboat,1,326,0.2415,260
260,2492,-0,0.0008825936238281429,minima-saddle,0.0008825936238281429,759,6.633318433280377,flamingo,1,759,0.5622,261
261,2495,-0,0.0005202832818031311,minima-saddle,0.00037901371251791716,177,5.181783550292085,screw,1,177,0.1311,262
262,2499,3.576278118089249e-7,0.0005206409096149401,minima-saddle,0.00026663552853278816,146,4.990432586778736,whiskey jug,1,146,0.1321,263
263,2501,-0,0.005525079555809498,minima-saddle,0.005525079555809498,1234,7.118826249062078,yellow lady's slipper,1,1234,0.9141,264
264,2505,-0,0.001692292862571776,minima-saddle,0.001692292862571776,1012,6.920671504248683,peacock,1,1012,0.7496,265
265,2512,0.0000016689286894688848,0.0026046657003462315,minima-saddle,0.0026029967702925205,355,5.87493073085203,schipperke,1,355,0.263,266
266,2523,3.576278118089249e-7,0.0018277144990861416,minima-saddle,0.0018273568712174892,610,6.415096959171596,ice bear,1,610,0.4519,267
267,2533,1.1920928244535389e-7,0.0018310461891815066,minima-saddle,0.0018309269798919559,288,5.666426688112432,trench coat,1,288,0.2611,268
268,2536,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.0001625882287044078,223,5.4116460518550396,komondor,1,223,0.1652,269
269,2545,0.00013696208770852536,0.0010825494537129998,minima-saddle,0.0009455873514525592,11,2.4849066497880004,horizontal bar,1,11,0.0081,270
270,2568,0.000022053474822314456,0.0014368696138262749,minima-saddle,0.001414816128090024,89,4.499809670330265,microwave,1,89,0.0659,271
271,2569,1.1920928244535389e-7,0.0019202856346964836,minima-saddle,0.0019201664254069328,316,5.75890177387728,knot,1,316,0.2341,272
272,2573,5.960462772236497e-7,0.0025158440694212914,minima-saddle,0.0025152480229735374,405,6.0063531596017325,iPod,1,405,0.3,273
273,2602,-0,0.002499910071492195,minima-saddle,0.002499910071492195,655,6.486160788944089,volcano,1,655,0.4852,274
274,2617,0.00002098061486321967,0.0005412638966663508,minima-saddle,0.00029070311575196683,17,2.8903717578961645,spotted salamander,1,17,0.0126,275
275,2634,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.0004788681981153786,378,5.937536205082426,four-poster,1,378,0.28,276
276,2651,0.0006129055400379002,0.0020814912859350443,minima-saddle,0.001468585804104805,12,2.5649493574615367,toyshop,1,12,0.0089,277
277,2656,-0,0.0005202832818031311,minima-saddle,0.00035482310340739787,376,5.932245187448011,binoculars,1,376,0.2785,278
278,2659,7.152555099310121e-7,0.0005209985373130622,minima-saddle,0.00032681823358871043,213,5.365976015021851,head cabbage,1,213,0.1578,279
279,2665,-0,0.0005202832818031311,minima-saddle,0.00046135272714309394,310,5.739792912179234,lipstick,1,310,0.2296,280
280,2683,0.000020146166207268834,0.0005404294480104,minima-saddle,0.00039485446177423,19,2.995732273553991,drumstick,1,19,0.0141,281
281,2689,-0,0.0005449955351650715,minima-saddle,0.0005449955351650715,519,6.253828811575473,nematode,1,519,0.3844,282
282,2694,-0,0.0005202832818031311,minima-saddle,0.0005043664714321494,308,5.733341276897746,electric fan,1,308,0.2281,283
283,2699,-0,0.0005202832818031311,minima-saddle,0.0003343261778354645,300,5.707110264748875,joystick,1,300,0.2222,284
284,2707,0.000001311301275563892,0.000521594583078695,minima-saddle,0.0002540023997426033,100,4.61512051684126,snorkel,0.9900000095367432,99,0.0733,285
285,2711,0.0000020265558760002023,0.0005223098376791313,minima-saddle,0.00023231144587043673,170,5.14166355650266,indigo bunting,1,170,0.1259,286
286,2726,2.3841855067985307e-7,0.0015997005393728614,minima-saddle,0.0015994621207937598,495,6.206575926724928,rhinoceros beetle,1,495,0.3667,287
287,2728,1.1920928244535389e-7,0.0030579257290810347,minima-saddle,0.003057806519791484,757,6.630683385642372,spoonbill,1,757,0.5607,288
288,2789,0.000015020257706055418,0.0005353035395091866,minima-saddle,0.00012873581727035344,26,3.295836866004329,flagpole,1,26,0.0193,289
289,2822,0.000001311301275563892,0.000521594583078695,minima-saddle,0.0005127062322571874,76,4.343805421853684,dough,1,76,0.0563,290
290,2849,0.000006079655122448457,0.0005263629369255796,minima-saddle,0.0001480460778111592,13,2.6390573296152584,toilet seat,1,13,0.0096,291
291,2870,-0,0.0007859955076128244,minima-saddle,0.0007859955076128244,192,5.262690188904886,brassiere,1,192,0.1422,292
292,2875,0.000001311301275563892,0.0009691785671748221,minima-saddle,0.0009678672649897635,312,5.746203190540153,stone wall,1,312,0.2311,293
293,2883,2.3841855067985307e-7,0.001639332971535623,minima-saddle,0.0016390945529565215,262,5.572154032177765,grey whale,1,262,0.2183,294
294,2905,0.00006592056161025539,0.0014322272036224604,minima-saddle,0.001366306678391993,42,3.7612001156935624,sweatshirt,1,42,0.0428,295
295,2915,-0,0.0014751992421224713,minima-saddle,0.0014751992421224713,784,6.665683717782408,lacewing,1,784,0.5807,296
296,2959,0.0000014305104514278355,0.001681939116679132,minima-saddle,0.0016805086052045226,495,6.206575926724928,bison,1,495,0.3667,297
297,2962,1.1920928244535389e-7,0.003933313302695751,minima-saddle,0.0039331940934062,599,6.396929655216146,fly,1,599,0.4437,298
298,2964,0.0000011920922133867862,0.0005214753740165179,minima-saddle,0.00027056815451942384,181,5.204006687076795,pay-phone,1,181,0.1341,299
299,2975,0.00000250339189733495,0.0005285535007715225,minima-saddle,0.0005260501056909561,42,3.7612001156935624,pedestal,1,42,0.0348,300
300,2986,4.768370445162873e-7,0.0010127659188583493,minima-saddle,0.0010122890817001462,486,6.18826412308259,prayer rug,1,486,0.36,301
301,2990,0.000006794906312279636,0.0005270781881154108,minima-saddle,0.00015007221372798085,27,3.332204510175204,African hunting dog,1,27,0.02,302
302,3004,0.0000015497195136049413,0.014056253246963024,minima-saddle,0.014054703526198864,862,6.760414691083428,trolleybus,1,862,0.6385,303
303,3006,0.001313062384724617,0.009272605180740356,minima-saddle,0.00795954279601574,31,3.4657359027997265,crash helmet,1,31,0.023,304
304,3013,-0,0.00178927939850837,minima-saddle,0.00178927939850837,495,6.206575926724928,cash machine,1,495,0.3667,305
305,3015,1.1920928244535389e-7,0.0010667116148397326,minima-saddle,0.0010665924055501819,798,6.683360945766275,odometer,1,798,0.5911,306
306,3030,-0,0.0006860524881631136,minima-saddle,0.0006860524881631136,432,6.07073772800249,rock beauty,1,432,0.4239,307
307,3032,0.0000015497195136049413,0.001179595128633082,minima-saddle,0.0011780454078689218,527,6.269096283706261,bustard,1,527,0.3904,308
308,3047,0.0000014305104514278355,0.001647664001211524,minima-saddle,0.0016462334897369146,287,5.662960480135946,mantis,1,287,0.2126,309
309,3052,-0,0.0005202832818031311,minima-saddle,0.00044860312482342124,169,5.135798437050262,magnetic compass,1,169,0.1402,310
310,3053,9.536738616588991e-7,0.006471983622759581,minima-saddle,0.006471029948443174,949,6.856461984594587,ruddy turnstone,1,949,0.703,311
311,3056,0.000019430925021879375,0.0005397142068250105,minima-saddle,0.0003421846777200699,10,2.3978952727983707,clumber,1,10,0.0074,312
312,3059,2.3841855067985307e-7,0.003254001261666417,minima-saddle,0.0032537628430873156,836,6.729824070489475,container ship,1,836,0.6193,313
313,3083,1.1920928244535389e-7,0.0010170531459152699,minima-saddle,0.001016933936625719,471,6.156978985585555,car mirror,1,471,0.3489,314
314,3087,0.000010609570381348021,0.0014447261346504092,minima-saddle,0.0014341165078803897,10,2.3978952727983707,tray,1,10,0.0074,315
315,3097,-0,0.0005202832818031311,minima-saddle,0.00019858295854646713,255,5.545177444479562,stethoscope,1,255,0.1889,316
316,3103,8.344646857949556e-7,0.0005211177464889261,minima-saddle,0.00013696198584511876,28,3.367295829986474,ski mask,1,28,0.0207,317
317,3123,0.000015139465176616795,0.000985375139862299,minima-saddle,0.0009702356765046716,121,4.804021044733257,castle,1,121,0.0896,318
318,3145,3.576278118089249e-7,0.0005206409096149401,minima-saddle,0.00018165839719586074,167,5.123963979403259,disk brake,1,167,0.1237,319
319,3159,1.1920928244535389e-7,0.0019268295727670193,minima-saddle,0.0019267103634774685,857,6.754604099487962,water ouzel,0.9988331198692322,856,0.6341,320
320,3165,0.0000023841830625315197,0.005392173305153847,minima-saddle,0.005389789119362831,649,6.476972362889683,dhole,1,649,0.4807,321
321,3182,0.00009858122211880982,0.0029681934975087643,minima-saddle,0.002869612304493785,43,3.784189633918261,trimaran,1,43,0.0319,322
322,3193,4.768370445162873e-7,0.0006861716392450035,minima-saddle,0.0006856948020868003,186,5.231108616854587,face powder,0.9946236610412598,185,0.1538,323
323,3236,-0,0.0005202832818031311,minima-saddle,0.0002244459028588608,406,6.008813185442595,bobsled,0.9975369572639465,405,0.3,324
324,3261,0.00001537788011773955,0.004318554885685444,minima-saddle,0.004303176887333393,297,5.697093486505405,mobile home,1,297,0.22,325
325,3305,-0,0.0005376085755415261,minima-saddle,0.0005376085755415261,226,5.424950017481403,Weimaraner,1,226,0.1674,326
326,3308,3.576278118089249e-7,0.0005206409096149401,minima-saddle,0.0004052293370477855,295,5.69035945432406,Indian cobra,1,295,0.2185,327
327,3338,3.576278118089249e-7,0.0006093314150348306,minima-saddle,0.0006089737871661782,196,5.2832037287379885,gar,1,196,0.1452,328
328,3356,0.000044225667807040736,0.0005645089496101719,minima-saddle,0.00032120326068252325,81,4.406719247264253,jacamar,1,81,0.06,329
329,3385,0.00003564294092939235,0.0005559262227325235,minima-saddle,0.0002323036314919591,10,2.3978952727983707,clog,1,10,0.0074,330
330,3390,0.000006794906312279636,0.0008183944155462086,minima-saddle,0.0008115994860418141,258,5.556828061699537,sloth bear,1,258,0.1911,331
331,3413,-0,0.0036556576378643513,minima-saddle,0.0036556576378643513,849,6.745236349484363,scorpion,0.9988221526145935,848,0.6281,332
332,3414,-0,0.0005202832818031311,minima-saddle,0.0003911683743353933,338,5.82600010738045,garbage truck,1,338,0.2504,333
333,3419,2.3841855067985307e-7,0.011715303175151348,minima-saddle,0.011715064756572247,698,6.54965074223381,alligator lizard,1,698,0.517,334
334,3426,0.000007867782187531702,0.0005281510639906628,minima-saddle,0.00013374282571021467,23,3.1780538303479458,cab,1,23,0.017,335
335,3441,-0,0.0013149671722203493,minima-saddle,0.0013149671722203493,539,6.29156913955832,guacamole,0.9981446862220764,538,0.3985,336
336,3464,-0,0.0022219750098884106,minima-saddle,0.0022219750098884106,418,6.037870919922137,meat loaf,0.9976076483726501,417,0.3089,337
337,3498,1.1920928244535389e-7,0.00100419158115983,minima-saddle,0.0010040723718702793,329,5.799092654460526,cockroach,1,329,0.2437,338
338,3515,0.000005364403477869928,0.0005256476852810011,minima-saddle,0.00021085786283947527,27,3.332204510175204,grille,1,27,0.02,339
339,3516,-0,0.0005202832818031311,minima-saddle,0.0004450284468475729,536,6.285998094508865,bearskin,1,536,0.4257,340
340,3538,-0,0.0005202832818031311,minima-saddle,0.0002859421947505325,458,6.129050210060545,feather boa,1,458,0.3393,341
341,3593,0.0000023841830625315197,0.00324758468195796,minima-saddle,0.0032452004961669445,12,2.5649493574615367,patio,1,12,0.01,342
342,3600,0.0000040531076592742465,0.0005243363894624054,minima-saddle,0.00015329077723436058,25,3.258096538021482,Old English sheepdog,1,25,0.0185,343
343,3650,3.576278118089249e-7,0.0005206409096149401,minima-saddle,0.000465880410047248,41,3.7376696182833684,drum,1,41,0.0304,344
344,3653,-0,0.0027290266007184982,minima-saddle,0.0027290266007184982,1010,6.918695219020472,sulphur-crested cockatoo,1,1010,0.7481,345
345,3657,1.1920928244535389e-7,0.0009390473715029657,minima-saddle,0.0009389281622134149,351,5.863631175598097,piggy bank,1,351,0.26,346
346,3677,3.576278118089249e-7,0.0013975863112136722,minima-saddle,0.0013972286833450198,243,5.497168225293202,pajama,1,243,0.18,347
347,3716,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.0004972174065187573,389,5.966146739123692,broccoli,1,389,0.2881,348
348,3786,-0,0.0005202832818031311,minima-saddle,0.00018225439998786896,190,5.25227342804663,scale,1,190,0.1407,349
349,3793,-0,0.0005202832818031311,minima-saddle,0.00037448544753715396,475,6.16541785423142,golf ball,0.9978947639465332,474,0.3511,350
350,3806,0.0000014305104514278355,0.000521713792254559,minima-saddle,0.0002621065068524331,121,4.804021044733257,Leonberg,1,121,0.0896,351
351,3862,0.00004565611743601039,0.0005659393992391415,minima-saddle,0.0002417161886114627,10,2.3978952727983707,hyena,1,10,0.0074,352
352,3880,-0,0.0006700892699882388,minima-saddle,0.0006700892699882388,283,5.648974238161206,Persian cat,1,283,0.2096,353
353,3883,4.768370445162873e-7,0.004288999363780022,minima-saddle,0.0042885225266218185,917,6.822197390620491,lesser panda,0.9989094734191895,916,0.6785,354
354,3886,0.0000011920922133867862,0.0005214753740165179,minima-saddle,0.00017295751604251564,136,4.919980925828125,barbell,1,136,0.1007,355
355,3915,-0,0.0010014524450525641,minima-saddle,0.0010014524450525641,468,6.150602768446279,frilled lizard,0.997863233089447,467,0.4002,356
356,3917,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.0002012049953918904,45,3.828641396489095,shovel,1,45,0.0333,357
357,3984,0.000012516897186287679,0.0011724510695785284,minima-saddle,0.0011599342105910182,143,4.969813299576001,Border terrier,1,143,0.1059,358
358,3987,4.768370445162873e-7,0.001908744452521205,minima-saddle,0.0019082676153630018,275,5.62040086571715,Mexican hairless,1,275,0.3416,359
359,3997,0.0000033378546504536644,0.0005236211364535848,minima-saddle,0.000259245716733858,68,4.23410650459726,flute,1,68,0.0504,360
360,4032,9.536738616588991e-7,0.0008860476082190871,minima-saddle,0.0008850939339026809,136,4.919980925828125,shower curtain,1,136,0.1007,361
361,4047,0.0000247952248173533,0.000551310193259269,minima-saddle,0.0005265149520710111,67,4.219507705176107,pirate,1,67,0.0574,362
362,4066,-0,0.002139780670404434,minima-saddle,0.002139780670404434,729,6.593044534142437,parachute,0.9986282587051392,728,0.5393,363
363,4070,0.00011443436960689723,0.0006347176514100284,minima-saddle,0.00045355575275607407,11,2.4849066497880004,entertainment center,1,11,0.0081,364
364,4073,1.1920928244535389e-7,0.0028714400250464678,minima-saddle,0.002871320815756917,751,6.62273632394984,house finch,1,751,0.5563,365
365,4151,-0,0.0005202832818031311,minima-saddle,0.00022897482267580926,147,4.997212273764115,banana,1,147,0.1089,366
366,4157,4.768370445162873e-7,0.0005207601188476474,minima-saddle,0.0001301680167671293,60,4.110873864173311,spaghetti squash,1,60,0.0465,367
367,4162,0.000010013530300057027,0.0005302968121031882,minima-saddle,0.0003940243332181126,65,4.189654742026425,curly-coated retriever,1,65,0.0513,368
368,4173,0.000005960446742392378,0.001574111171066761,minima-saddle,0.001568150706589222,343,5.840641657373398,indri,1,343,0.2541,369
369,4176,-0,0.0007175016799010336,minima-saddle,0.0007175016799010336,399,5.991464547107982,skunk,1,399,0.2956,370
370,4214,0.000029682672902708873,0.0012857988476753235,minima-saddle,0.0012561162002384663,46,3.8501476017100584,sax,1,46,0.0341,371
371,4231,0.000011444026313256472,0.0005317273081163876,minima-saddle,0.0004711179353762418,23,3.1780538303479458,tiger shark,1,23,0.017,372
372,4286,2.3841855067985307e-7,0.0009492897079326212,minima-saddle,0.0009490512893535197,575,6.3561076606958915,lifeboat,1,575,0.4259,373
373,4291,0.00010918975021922961,0.0006294730320223608,minima-saddle,0.0004908489645458758,13,2.6390573296152584,tree frog,1,13,0.0096,374
374,4305,0.0000016689286894688848,0.003370321122929454,minima-saddle,0.003368652192875743,412,6.023447592961033,banded gecko,1,412,0.3052,375
375,4311,0.000012278481335670222,0.0005325617631388014,minima-saddle,0.00033062786678783596,47,3.871201010907891,quilt,1,47,0.0348,376
376,4325,-0,0.0005202832818031311,minima-saddle,0.00011288482346571982,366,5.905361848054571,puck,1,366,0.2711,377
377,4329,1.1920928244535389e-7,0.001611721352674067,minima-saddle,0.0016116021433845162,715,6.573680166960646,dial telephone,0.9986013770103455,714,0.5289,378
378,4358,8.344646857949556e-7,0.0015237637562677264,minima-saddle,0.001522929291240871,367,5.908082938168931,slug,1,367,0.2719,379
379,4417,4.768370445162873e-7,0.0005402297829277813,minima-saddle,0.0005397529457695782,161,5.087596335232384,lumbermill,1,161,0.1193,380
380,4422,0.000002145764938177308,0.0005224290467413085,minima-saddle,0.00013874968863092363,40,3.713572066704308,bicycle-built-for-two,1,40,0.0296,381
381,4457,7.152555099310121e-7,0.001303776167333126,minima-saddle,0.0013030609115958214,343,5.840641657373398,fox squirrel,1,343,0.2731,382
382,4469,-0,0.0005202832818031311,minima-saddle,0.0002343380037928,137,4.927253685157205,paintbrush,1,137,0.1015,383
383,4487,-0,0.0005940818227827549,minima-saddle,0.0005940818227827549,264,5.579729825986222,umbrella,1,264,0.1956,384
384,4538,0.000005364403477869928,0.00530905369669199,minima-saddle,0.005303689278662205,310,5.739792912179234,English setter,1,310,0.2296,385
385,4551,-0,0.0013154434273019433,minima-saddle,0.0013154434273019433,249,5.521460917862246,park bench,0.9959839582443237,248,0.1837,386
386,4570,0.00006401333666872233,0.0005842966184718535,minima-saddle,0.00019725928723346442,12,2.5649493574615367,passenger car,1,12,0.0089,387
387,4610,0.000020265373677830212,0.0005405486554809614,minima-saddle,0.00035576921072788537,20,3.044522437723423,espresso,1,20,0.0148,388
388,4623,0.000028609820219571702,0.01230658870190382,minima-saddle,0.012277978472411633,666,6.502790045915623,Tibetan mastiff,0.9984984993934631,665,0.4926,389
389,4625,-0,0.0005202832818031311,minima-saddle,0.00035482310340739787,193,5.267858159063328,projector,1,193,0.143,390
390,4690,0.000005483612312673358,0.0027686143293976784,minima-saddle,0.0027631307020783424,215,5.375278407684165,measuring cup,0.9953488111495972,214,0.1585,391
391,4698,0.0023104657884687185,0.023501764982938766,minima-saddle,0.021191298961639404,15,2.772588722239781,bikini,1,15,0.0111,392
392,4701,3.576278118089249e-7,0.0005206409096149401,minima-saddle,0.00018618750618770719,48,3.8918202981106265,strainer,1,48,0.0356,393
393,4703,-0,0.0012887752382084727,minima-saddle,0.0012887752382084727,560,6.329720905522696,wallaby,1,560,0.4148,394
394,4710,3.576278118089249e-7,0.004541440401226282,minima-saddle,0.00454108277335763,866,6.7650389767805414,Model T,1,866,0.6415,395
395,4739,1.1920928244535389e-7,0.003371034050360322,minima-saddle,0.0033709148410707712,610,6.415096959171596,drake,1,610,0.4519,396
396,4775,0.0000019073468138230965,0.0005221906286169542,minima-saddle,0.00019262329442426562,16,2.833213344056216,hair slide,1,16,0.0119,397
397,4777,-0,0.008323976770043373,minima-saddle,0.008323976770043373,856,6.75343791859778,Polaroid camera,0.9988317489624023,855,0.6333,398
398,4792,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.0004792255931533873,83,4.430816798843313,cucumber,1,83,0.0615,399
399,4814,0.0018747150897979736,0.020536761730909348,minima-saddle,0.018662046641111374,14,2.70805020110221,television,1,14,0.0104,400
400,4850,-0,0.0008578196284361184,minima-saddle,0.0008578196284361184,288,5.666426688112432,bow,1,288,0.2133,401
401,4860,2.3841855067985307e-7,0.000520521700353811,minima-saddle,0.00015782061382196844,77,4.356708826689592,refrigerator,1,77,0.057,402
402,4870,0.000002145764938177308,0.0005224290467413085,minima-saddle,0.0002941646089311689,81,4.406719247264253,quail,1,81,0.06,403
403,4903,0.00004136476854910143,0.0005616480503522326,minima-saddle,0.0001921389630297199,30,3.4339872044851463,spiny lobster,1,30,0.0222,404
404,4946,0.0000046491513785440475,0.0005249324331816752,minima-saddle,0.00011467223521322012,40,3.713572066704308,bell cote,1,40,0.0296,405
405,4955,0.0000011920922133867862,0.0019820346496999264,minima-saddle,0.0019808425568044186,758,6.63200177739563,American coot,1,758,0.5615,406
406,4961,-0,0.000936189026106149,minima-saddle,0.000936189026106149,526,6.267200548541362,Christmas stocking,1,526,0.3896,407
407,5008,0.000009894321920000948,0.0005301776037231321,minima-saddle,0.00021538585133384913,12,2.5649493574615367,chainlink fence,1,12,0.0089,408
408,5011,0.000008106198947643861,0.000528389480750775,minima-saddle,0.0003390901838429272,56,4.04305126783455,bee,1,56,0.0415,409
409,5022,-0,0.0005202832818031311,minima-saddle,0.0004640932602342218,383,5.950642552587727,solar dish,1,383,0.2837,410
410,5026,0.0000016689286894688848,0.0008721124031580985,minima-saddle,0.0008704434731043875,267,5.5909869805108565,goose,1,267,0.1978,411
411,5043,-0,0.0005940818227827549,minima-saddle,0.0005940818227827549,616,6.424869023905388,jinrikisha,1,616,0.4563,412
412,5127,-0,0.0005327236140146852,minima-saddle,0.0005327236140146852,648,6.47543271670409,pickelhaube,1,648,0.48,413
413,5135,-0,0.004005268216133118,minima-saddle,0.004005268216133118,824,6.715383386334681,bulbul,1,824,0.6104,414
414,5147,-0,0.0005202832818031311,minima-saddle,0.0004287039046175778,229,5.438079308923196,soccer ball,0.9956331849098206,228,0.1689,415
415,5151,0.000004172316494077677,0.0005244555982972088,minima-saddle,0.0004033212026115507,100,4.61512051684126,baboon,1,100,0.0741,416
416,5159,1.1920928244535389e-7,0.0021211046259850264,minima-saddle,0.0021209854166954756,469,6.152732694704104,hermit crab,0.9978678226470947,468,0.3467,417
417,5165,0.0000015497195136049413,0.00631101056933403,minima-saddle,0.00630946084856987,247,5.5134287461649825,restaurant,1,247,0.183,418
418,5191,-0,0.0023941919207572937,minima-saddle,0.0023941919207572937,606,6.408528791059498,porcupine,1,606,0.4489,419
419,5232,0.00007092700980138034,0.0007097586058080196,minima-saddle,0.0006388315814547241,14,2.70805020110221,library,1,14,0.0104,420
420,5234,-0,0.0012940136948600411,minima-saddle,0.0012940136948600411,580,6.364750756851911,megalith,1,580,0.4296,421
421,5254,0.000002264974000354414,0.0005225482558034856,minima-saddle,0.0004359715385362506,75,4.330733340286331,acoustic guitar,1,75,0.0556,422
422,5266,0.0000010728830375228426,0.000521356164840654,minima-saddle,0.00021300408116076142,89,4.499809670330265,sombrero,1,89,0.0659,423
423,5304,1.1920928244535389e-7,0.0005204024910855765,minima-saddle,0.00047505530528724194,120,4.795790545596741,power drill,1,120,0.1253,424
424,5333,1.1920928244535389e-7,0.0024536524433642626,minima-saddle,0.002453533234074712,801,6.687108607866515,admiral,1,801,0.5933,425
425,5351,0.000002145764938177308,0.001896846224553883,minima-saddle,0.001894700457341969,323,5.780743515792329,borzoi,1,323,0.2393,426
426,5359,0.00007509902934543788,0.000595382311148569,minima-saddle,0.00025755877140909433,14,2.70805020110221,shopping cart,1,14,0.0104,427
