Split,Image_Index,Original_Label
train,76706,17
train,62194,17
train,30742,14
train,68974,17
train,42815,11
train,81689,6
train,42627,12
train,117885,25
train,79023,23
train,89645,9
train,93377,19
train,42848,10
train,121601,15
train,3196,23
train,17792,6
train,62909,8
train,59454,17
train,72894,20
train,13048,1
train,36445,18
train,58825,5
train,36416,5
train,84703,25
train,46348,21
train,91243,2
train,25401,7
train,33864,25
train,98585,17
train,49608,1
train,102304,2
train,24056,1
train,120742,3
train,93905,8
train,88850,19
train,113654,6
train,15003,18
train,35947,8
train,10397,16
train,124015,1
train,42685,4
train,6122,7
train,45657,22
train,86704,17
train,32998,24
train,53279,13
train,61534,5
train,104247,5
train,83602,4
train,6491,5
train,60202,8
train,105086,12
train,21972,20
train,85045,23
train,60876,3
train,30671,26
train,41560,22
train,59462,2
train,99405,17
train,54016,15
train,91311,6
train,50344,18
train,119808,19
train,88068,8
train,49034,25
train,120967,26
train,2201,12
train,70215,10
train,122790,5
train,25493,7
train,68500,5
train,53205,12
train,73838,17
train,38404,6
train,40127,23
train,60045,9
train,119925,14
train,40655,16
train,26737,6
train,4115,9
train,45502,24
train,107054,18
train,123492,6
train,21486,22
train,94253,19
train,115389,15
train,19849,11
train,62117,23
train,92778,13
train,23172,13
train,37058,25
train,71155,12
train,74848,5
train,89917,2
train,108647,7
train,113296,11
train,83758,10
train,1647,5
train,44668,20
train,105587,19
train,104220,5
train,12163,14
train,24514,7
train,52105,5
train,59979,20
train,16524,24
train,123727,26
train,16160,13
train,100783,10
train,111794,4
train,116835,1
train,115899,19
train,117921,15
train,44372,13
train,96,26
train,26800,26
train,43690,19
train,121433,25
train,65085,5
train,109463,4
train,26453,18
train,104355,7
train,20338,6
train,70961,9
train,94509,12
train,93843,16
train,39986,7
train,24335,17
train,19598,13
train,51938,18
train,12316,5
train,77405,1
train,90433,19
train,1815,11
train,80664,26
train,59778,4
train,39104,22
train,103929,5
train,63121,14
train,39838,7
train,5051,25
train,72960,24
train,102968,15
train,80026,3
train,81983,22
train,4057,8
train,35206,19
train,122469,1
train,96462,18
train,71712,11
train,62481,18
train,105321,2
train,113172,8
train,112224,21
train,29790,15
train,36739,21
train,49766,1
train,33292,25
train,70188,15
train,82971,24
train,5151,3
train,115171,21
train,66777,24
train,2407,7
train,104337,25
train,119359,7
train,66138,4
train,40559,21
train,63733,7
train,92483,8
train,48123,14
train,111165,6
train,77839,6
train,55011,24
train,121927,17
train,5878,8
train,79285,14
train,57781,5
train,89526,26
train,27916,10
train,16564,15
train,95249,13
train,7360,13
train,44183,19
train,117588,2
train,103402,16
train,62632,25
train,123855,5
train,90666,8
train,21109,8
train,51591,12
train,35072,10
train,44165,12
train,119678,18
train,7730,1
train,113574,25
train,4992,22
train,53258,5
train,31220,14
train,91628,15
train,118682,20
train,56312,12
train,113272,2
train,60038,12
train,34996,7
train,44340,8
train,100445,21
train,17047,16
train,47295,11
train,35631,3
train,8027,11
train,57704,10
train,120950,16
train,31934,22
train,96510,17
train,68167,10
train,18809,2
train,61591,6
train,103897,20
train,42394,5
train,21889,8
train,82780,21
train,90205,17
train,91760,14
train,48287,19
train,35823,4
train,124220,23
train,1947,22
train,99799,2
train,30232,14
train,52169,1
train,48615,3
train,35311,12
train,112897,21
train,71756,8
train,69278,13
train,46053,20
train,74012,19
train,92408,7
train,91825,22
train,53828,14
train,84924,19
train,122030,2
train,85416,11
train,105154,13
train,78926,6
train,17312,8
train,29552,8
train,18350,26
train,14263,25
train,14490,21
train,39758,16
train,69157,24
train,68152,5
train,90383,12
train,43925,1
train,76311,19
train,110246,17
train,28179,9
train,10682,8
train,104791,4
train,112269,14
train,87477,16
train,105438,7
train,50353,11
train,91408,22
train,39007,11
train,103616,3
train,16157,2
train,25985,5
train,82334,10
train,59569,23
train,67911,14
train,45174,17
train,20828,13
train,30118,6
train,117224,23
train,67955,19
train,15470,6
train,50990,7
train,51778,14
train,88222,20
train,11373,11
train,85520,3
train,91314,8
train,7923,3
train,4555,2
train,102772,11
train,65949,13
train,25989,24
train,92114,2
train,88227,23
train,123394,24
train,92116,7
train,4337,4
train,73051,6
train,87333,7
train,30511,23
train,122634,11
train,115635,5
train,106058,19
train,82392,9
train,99703,1
train,36904,7
train,105994,4
train,52553,20
train,13343,14
train,118502,15
train,66606,14
train,35818,14
train,3545,9
train,55222,24
train,24093,15
train,76021,8
train,20984,10
train,107529,3
train,51755,11
train,105479,10
train,110184,11
train,93381,25
train,110550,26
train,122031,13
train,65044,15
train,31640,18
train,33003,24
train,98385,6
train,29904,11
train,42797,24
train,16697,19
train,24717,3
train,114984,3
train,3654,18
train,37217,4
train,75934,6
train,111966,22
train,83541,3
train,84447,9
train,61363,9
train,98883,2
train,94928,12
train,41290,25
train,60289,6
train,38973,16
train,100386,24
train,25808,3
train,110262,23
train,10431,12
train,28210,14
train,22,9
train,100756,21
train,39041,12
train,62911,5
train,89389,5
train,99479,1
train,87607,7
train,69331,21
train,118656,16
train,4182,8
train,98823,5
train,10118,26
train,92910,2
train,7121,18
train,97037,9
train,37590,17
train,6355,9
train,107540,1
train,120483,12
train,103555,25
train,20593,17
train,45945,26
train,76994,20
train,46050,4
train,65529,3
train,98361,15
train,14585,21
train,98160,6
train,99212,15
train,77453,19
train,83556,9
train,20927,22
train,104209,10
train,109993,8
train,68877,1
train,1615,20
train,5387,25
train,76035,7
train,26696,11
train,36152,18
train,102423,9
train,32770,23
train,23368,12
train,109394,4
train,122066,20
train,38832,25
train,29358,1
train,98906,11
train,13987,7
train,11725,3
train,92810,10
train,60379,11
train,11126,5
train,25356,20
train,35263,26
train,107720,6
train,87727,9
train,74574,15
train,67905,24
train,90110,23
train,99195,26
train,86386,23
train,14866,4
train,31482,11
train,83874,19
train,8575,6
train,68023,19
train,100044,17
train,104977,15
train,119217,6
train,52082,26
train,96386,4
train,42135,13
train,61074,17
train,22609,7
train,28097,3
train,16061,26
train,78860,17
train,24517,17
train,31428,2
train,52038,17
train,83973,12
train,33418,14
train,88007,18
train,45898,26
train,66273,12
train,79228,15
train,71621,20
train,117873,22
train,63210,16
train,103630,19
train,73841,16
train,27148,19
train,69274,24
train,117468,3
train,38567,2
train,54598,7
train,87549,6
train,63108,7
train,46881,23
train,73018,26
train,38354,22
train,33450,11
train,18686,11
train,101236,26
train,67162,13
train,86053,8
train,78998,11
train,84391,25
train,41780,12
train,120548,25
train,89697,8
train,93061,15
train,27918,26
train,3847,7
train,78422,16
train,82918,13
train,100365,10
train,51488,16
train,87955,17
train,738,17
train,107208,4
train,46957,22
train,48457,11
train,12960,8
train,197,25
train,87076,24
train,5340,3
train,89252,6
train,69245,16
train,13446,21
train,19142,11
train,19529,24
train,7901,20
train,114543,1
train,13650,16
train,30216,6
train,78002,8
train,76031,19
train,60762,18
train,78311,7
train,10834,5
train,26968,10
train,50282,23
train,68525,3
train,64183,9
train,108492,11
train,93398,10
train,118393,19
train,77149,17
train,50195,25
train,116351,14
train,101057,9
train,116207,12
train,13077,23
train,116352,2
train,67388,4
train,4487,17
train,36221,8
train,58817,2
train,18601,26
train,64729,2
train,118509,14
train,109054,19
train,31929,11
train,67087,7
train,31651,22
train,40018,2
train,116671,22
train,93252,9
train,12794,1
train,91394,18
train,77826,18
train,47439,18
train,67127,23
train,121742,9
train,35546,2
train,97955,20
train,87272,15
train,45589,2
train,5147,15
train,1222,19
train,42987,14
train,101253,25
train,109811,12
train,54085,16
train,66225,2
train,11838,14
train,58684,6
train,61394,13
train,34799,1
train,87457,18
train,98845,23
train,99812,17
train,19545,13
train,22437,22
train,120430,13
train,4650,15
train,85307,6
train,46386,9
train,78286,10
train,2224,9
train,73556,19
train,44491,20
train,89913,12
train,9675,25
train,3710,26
train,59260,24
train,2991,10
train,107192,25
train,33968,19
train,118362,12
train,69554,26
train,79185,18
train,18683,7
train,71842,12
train,95955,6
train,49077,1
train,94440,11
train,39905,13
train,24224,19
train,111099,18
train,87888,5
train,39873,14
train,97016,21
train,99817,5
train,110779,23
train,76873,12
train,51551,18
train,19900,13
train,17472,14
train,46320,20
train,34950,21
train,86795,6
train,118776,25
train,32480,17
train,39142,26
train,12785,7
train,60403,3
train,93127,2
train,111610,19
train,24840,24
train,34024,9
train,63741,3
train,7270,13
train,95464,4
train,66082,22
train,83492,2
train,57674,7
train,57572,19
train,63711,8
train,70013,14
train,23230,24
train,20944,10
train,26470,21
train,78024,21
train,16805,8
train,71234,7
train,49115,26
train,87456,13
train,94429,23
train,5159,17
train,99344,18
train,50510,7
train,15972,9
train,33985,14
train,104425,6
train,1319,15
train,66005,12
train,105353,5
train,4867,22
train,27219,12
train,38607,21
train,11274,8
train,11347,13
train,74509,5
train,13237,5
train,56851,18
train,69617,8
train,9609,22
train,40989,16
train,85544,13
train,92656,2
train,36827,16
train,22371,5
train,83345,13
train,97148,13
train,38863,6
train,12691,16
train,25310,10
train,58427,14
train,96006,12
train,43039,8
train,49922,2
train,50329,12
train,10559,9
train,47163,4
train,80866,11
train,99646,15
train,36284,12
train,118204,9
train,70250,24
train,47740,12
train,110070,18
train,24682,24
train,66956,11
train,112929,19
train,3057,8
train,11944,1
train,63549,24
train,1152,3
train,39390,10
train,17621,24
train,6488,26
train,124023,24
train,107984,15
train,65070,17
train,13218,12
train,11151,10
train,117564,15
train,16818,8
train,73592,11
train,87682,22
train,84167,5
train,100336,25
train,81947,25
train,27491,2
train,38570,14
train,49896,4
train,115602,8
train,24710,16
train,116640,3
train,15724,17
train,46885,18
train,77859,17
train,68001,11
train,14414,26
train,2683,3
train,90015,5
train,66007,16
train,51792,12
train,94693,24
train,93479,20
train,115005,23
train,62211,20
train,23798,12
train,53078,21
train,103646,14
train,5967,17
train,91539,21
train,77785,24
train,95778,21
train,24625,26
train,96944,1
train,19281,19
train,9411,1
train,112154,11
train,36169,5
train,37497,6
train,91090,23
train,8627,7
train,89810,4
train,10170,8
train,73796,24
train,45380,25
train,39572,23
train,68093,18
train,79609,2
train,98015,3
train,16475,25
train,91399,9
train,77625,17
train,89083,1
train,75867,9
train,18155,3
train,74824,16
train,65721,12
train,93116,23
train,37814,9
train,16387,20
train,59475,17
train,73387,18
train,93037,5
train,100173,26
train,69297,14
train,95914,7
train,51455,5
train,42468,23
train,44971,15
train,97080,7
train,115813,23
train,20231,19
train,27351,1
train,42446,11
train,7473,12
train,10334,6
train,84872,13
train,69949,7
train,53110,18
train,124589,25
train,66126,1
train,102696,15
train,88533,22
train,60615,4
train,10066,18
train,51919,3
train,64946,6
train,2907,9
train,110693,25
train,50713,21
train,5802,6
train,67723,6
train,35253,3
train,65237,5
train,41629,4
train,109322,8
train,102273,10
train,26019,23
train,58535,4
train,95744,7
train,71958,24
train,60006,11
train,61704,14
train,103408,8
train,16689,1
train,23130,3
train,124206,26
train,71435,22
train,122414,6
train,56051,20
train,4651,24
train,39084,2
train,108789,12
train,82464,11
train,3358,15
train,91166,23
train,10125,9
train,43478,15
train,122127,4
train,115488,17
train,29914,26
train,73127,4
train,66292,18
train,96901,24
train,69261,11
train,26579,14
train,104669,10
train,35686,20
train,87154,9
train,25336,22
train,55618,8
train,107817,19
train,9138,1
train,89084,11
train,72054,21
train,87302,4
train,25711,17
train,94400,22
train,8653,19
train,60603,5
train,95768,8
train,106021,22
train,64216,25
train,41754,14
train,75713,11
train,7887,7
train,40241,12
train,111929,18
train,16979,8
train,124665,21
train,4362,17
train,83648,8
train,75537,21
train,66796,1
train,52415,3
train,90545,5
train,68456,5
train,117739,7
train,84390,16
train,76359,16
train,90363,9
train,6092,5
train,21607,14
train,15378,2
train,7179,22
train,67704,25
train,26238,24
train,4547,20
train,94672,8
train,17489,14
train,32209,15
train,100425,23
train,91172,9
train,113188,22
train,85864,21
train,87556,13
train,107072,5
train,13656,1
train,14834,18
train,74162,3
train,798,6
train,33222,23
train,73606,14
train,120604,10
train,123904,12
train,7345,14
train,37450,9
train,56339,22
train,58307,17
train,46231,12
train,81791,15
train,10674,19
train,87800,2
train,112764,23
train,48302,16
train,64993,5
train,8093,1
train,15567,6
train,109302,19
train,35948,8
train,107262,14
train,87233,20
train,18480,3
train,22041,26
train,30136,18
train,15687,14
train,110426,10
train,117593,4
train,26772,8
train,21369,23
train,88112,7
train,101997,23
train,95887,24
train,39558,13
train,92320,12
train,25558,18
train,78970,24
train,49953,21
train,42287,17
train,105997,16
train,123709,25
train,60844,14
train,49956,7
train,88158,23
train,95548,19
train,90367,21
train,3668,10
train,32546,5
train,49138,6
train,22781,22
train,3519,7
train,16781,4
train,66445,7
train,26668,16
train,35054,23
train,116445,21
train,12098,21
train,12389,26
train,25770,1
train,110950,20
train,96609,14
train,117243,2
train,96708,25
train,22187,22
train,8564,25
train,70083,23
train,57943,24
train,38771,22
train,35143,18
train,20030,23
train,6029,6
train,32691,16
train,70798,14
train,48381,17
train,45160,4
train,81001,22
train,95089,16
train,2800,1
train,71236,25
train,80753,22
train,101161,14
train,52266,5
train,76891,8
train,64616,8
train,15708,3
train,77107,20
train,38038,10
train,107207,18
train,46944,14
train,121657,13
train,43187,22
train,76610,7
train,79970,24
train,118844,15
train,17694,15
train,118990,22
train,35579,10
train,48889,2
train,86635,3
train,105378,2
train,99955,6
train,100489,12
train,668,15
train,31612,17
train,15955,12
train,44424,10
train,34895,17
train,73747,9
train,45596,20
train,114390,5
train,26996,9
train,13116,7
train,16139,2
train,87816,21
train,41930,24
train,12846,25
train,84319,9
train,88617,3
train,103396,18
train,79010,20
train,116169,25
train,44840,13
train,66905,18
train,56686,24
train,19375,1
train,62993,7
train,69397,6
train,73152,17
train,122018,12
train,39920,24
train,12742,9
train,2422,18
train,114290,22
train,115299,18
train,17975,4
train,119128,9
train,67068,13
train,47185,17
train,77387,6
train,80797,6
train,93926,25
train,16071,22
train,113746,20
train,20732,7
train,37767,22
train,101599,6
train,71429,7
train,87777,7
train,19490,6
train,102603,13
train,23594,21
train,47704,2
train,122767,9
train,993,18
train,13414,16
train,106178,24
train,14276,12
train,9350,3
train,76839,7
train,63656,25
train,51868,25
train,34568,13
train,21425,4
train,13510,11
train,116842,11
train,94512,23
train,12032,2
train,1749,26
train,38048,26
train,15102,23
train,86946,1
train,96851,1
train,122237,18
train,61369,11
train,102678,2
train,50622,18
train,9868,16
train,6045,11
train,12868,5
train,112321,17
train,102479,19
train,76554,17
train,67117,16
train,24963,23
train,47733,25
train,106567,4
train,122717,9
train,40884,4
train,100736,5
train,95742,14
train,79736,21
train,42677,19
train,77995,12
train,41108,14
train,65198,6
train,37263,13
train,55148,8
train,106863,14
train,111938,25
train,34053,1
train,81585,17
train,94985,7
train,108021,24
train,81456,5
train,67686,11
train,47316,22
train,52734,5
train,36564,9
train,46402,21
train,56691,23
train,1907,18
train,67221,2
train,86708,1
train,87158,24
train,16333,15
train,9952,12
train,40629,17
train,99736,17
train,68247,3
train,59183,8
train,7225,19
train,70235,12
train,63568,26
train,30994,7
train,114744,11
train,97777,14
train,69355,2
train,72044,20
train,9100,11
train,36351,3
train,52980,17
train,37769,11
train,114849,8
train,37959,5
train,12537,19
train,19469,14
train,74914,26
train,24363,6
train,112516,4
train,90040,25
train,78234,7
train,104319,18
train,76698,12
train,106466,2
train,118121,24
train,17678,1
train,20604,15
train,21359,3
train,59845,5
train,54503,3
train,34601,12
train,106525,11
train,72198,13
train,34131,10
train,58563,26
train,12942,6
train,34061,11
train,92261,20
train,67108,16
train,25433,11
train,51516,9
train,124495,7
train,36198,18
train,90695,26
train,99896,26
train,31775,4
train,103536,25
train,74007,20
train,116585,17
train,85894,16
train,97516,11
train,113516,4
train,113696,23
train,54740,20
train,73967,25
train,34148,10
train,17535,2
train,37992,17
train,74278,17
train,99750,25
train,86605,26
train,260,5
train,71666,10
train,101715,8
train,25204,18
train,63069,3
train,76044,6
train,6912,19
train,18009,13
train,96105,20
train,109773,1
train,89437,20
train,9235,12
train,52192,23
train,80630,21
train,102186,1
train,69043,2
train,75564,19
train,53312,10
train,109880,8
train,115076,6
train,4816,8
train,72944,15
train,8718,15
train,41069,17
train,53656,21
train,58405,13
train,13340,21
train,31524,21
train,118771,13
train,120354,1
train,121771,19
train,114142,24
train,44809,14
train,106038,17
train,92301,20
train,9632,4
train,59849,19
train,5920,15
train,48245,4
train,112439,8
train,34796,21
train,49980,23
train,13675,12
train,28075,3
train,111947,4
train,8712,4
train,30545,12
train,102750,21
train,33528,7
train,51192,21
train,11234,8
train,1318,25
train,69726,13
train,83586,19
train,101211,26
train,34029,8
train,32676,2
train,67842,8
train,119442,26
train,53441,26
train,79739,20
train,29023,21
train,95605,6
train,102206,6
train,38588,13
train,103218,4
train,540,20
train,48116,19
train,78187,3
train,23216,26
train,91866,9
train,98277,19
train,80214,25
train,24168,21
train,3794,12
train,32199,5
train,41760,23
train,6967,22
train,41415,6
train,68416,15
train,52450,6
train,8256,7
train,49243,3
train,71329,15
train,95311,18
train,18552,8
train,82453,23
train,21266,11
train,108074,17
train,117520,18
train,90892,13
train,95240,26
train,61763,4
train,105688,19
train,55195,17
train,50717,5
train,109230,8
train,39388,22
train,9696,26
train,18891,2
train,57119,1
train,49411,12
train,11006,14
train,39735,15
train,53140,16
train,114539,21
train,106277,1
train,31242,15
train,26919,1
train,76800,26
train,23007,22
train,99752,17
train,73178,23
train,63698,19
train,116795,23
train,64985,4
train,113043,20
train,66194,2
train,112339,6
train,59066,21
train,71513,12
train,107091,13
train,97909,1
train,87928,16
train,32784,20
train,87368,23
train,24357,7
train,50839,16
train,64512,16
train,52315,26
train,112608,13
train,20327,4
train,87868,4
train,80178,9
train,62558,8
train,43590,21
train,55536,3
train,64587,3
train,102340,10
train,113313,22
train,20291,7
train,35455,4
train,65455,15
train,87584,21
train,74961,21
train,21661,24
train,60871,11
train,97322,3
train,77228,22
train,41072,1
train,55141,13
train,101452,9
train,15083,2
train,120466,9
train,121646,4
train,90507,10
train,37394,21
train,13164,7
train,106106,5
train,104116,10
train,68129,13
train,96053,18
train,123834,11
train,5938,19
train,116769,11
train,57469,18
train,37947,16
train,51924,24
train,34251,16
train,11630,5
train,18295,19
train,3966,8
train,78941,18
train,26757,23
train,68085,14
train,69685,7
train,16750,8
train,34436,17
train,100582,8
train,80302,22
train,111422,16
train,45446,13
train,78605,11
train,65603,8
train,39347,12
train,31874,16
train,2480,10
train,11657,18
train,6207,26
train,117216,16
train,115583,21
train,104038,11
train,39013,26
train,10911,20
train,30796,5
train,36579,23
train,99850,25
train,9889,10
train,104093,18
train,121642,14
train,96161,2
train,32927,25
train,106688,20
train,17086,18
train,13962,13
train,66609,1
train,104424,6
train,47362,4
train,55859,23
train,48481,11
train,61526,11
train,99066,9
train,14057,20
train,48039,6
train,112157,6
train,51068,1
train,122359,21
train,88208,14
train,1456,22
train,37890,14
train,109634,6
train,83211,15
train,100119,25
train,10788,26
train,77229,18
train,6907,24
train,11906,3
train,60893,8
train,87424,1
train,110943,20
train,68155,4
train,46878,18
train,36118,13
train,53395,19
train,18334,21
train,107345,14
train,115511,15
train,111495,21
train,13525,20
train,32334,13
train,52623,21
train,94670,9
train,24240,10
train,86360,17
train,25898,17
train,113304,3
train,79165,13
train,6885,18
train,34404,22
train,33920,18
train,117955,21
train,69139,5
train,51017,23
train,41963,24
train,110820,6
train,110156,5
train,35889,3
train,3491,15
train,96378,7
train,119263,3
train,32119,16
train,80188,12
train,52816,11
train,101244,2
train,109716,18
train,79945,16
train,11746,22
train,58748,20
train,71191,19
train,88116,16
train,51085,21
train,77462,21
train,74668,15
train,6862,21
train,55968,7
train,104062,14
train,95121,24
train,100281,9
train,12823,5
train,44813,14
train,114771,3
train,13173,11
train,124379,3
train,105959,11
train,7886,14
train,75703,23
train,38648,13
train,6126,3
train,96450,5
train,106348,6
train,103634,24
train,42038,17
train,5356,6
train,15283,15
train,70579,20
train,76139,19
train,32091,26
train,80398,22
train,89273,25
train,48,11
train,16428,14
train,86290,22
train,50479,4
train,27369,13
train,46256,10
train,40877,4
train,23532,10
train,30482,13
train,25833,25
train,107010,12
train,94346,23
train,52025,11
train,105789,19
train,15358,17
train,56460,16
train,31857,16
train,52021,22
train,1871,14
train,108174,3
train,77792,17
train,58402,18
train,75680,13
train,818,10
train,39342,10
train,6497,7
train,63400,6
train,47118,21
train,62999,10
train,37035,12
train,70709,25
train,24369,6
train,23278,16
train,33358,20
train,111845,3
train,105275,18
train,107076,13
train,64226,15
train,46184,20
train,23656,25
train,6626,2
train,92197,13
train,10237,1
train,92455,5
train,98573,2
train,117860,26
train,4385,4
train,90211,13
train,64028,13
train,35154,24
train,65704,7
train,8765,20
train,26287,17
train,93702,15
train,109093,5
train,68179,10
train,70833,21
train,15028,15
train,52588,9
train,16350,8
train,122422,18
train,12274,21
train,89291,21
train,27389,18
train,51013,24
train,109646,19
train,8579,6
train,16309,25
train,109421,16
train,84042,21
train,30031,1
train,60087,3
train,14570,5
train,102263,8
train,102956,9
train,56487,10
train,6529,23
train,98297,9
train,109849,23
train,95293,8
train,43289,21
train,48613,1
train,3508,6
train,20501,7
train,87178,23
train,54344,18
train,48307,4
train,51673,4
train,46963,1
train,49414,22
train,8442,25
train,83975,14
train,90184,3
train,23944,20
train,26802,7
train,109699,1
train,76348,3
train,79331,13
train,35785,26
train,52376,19
train,55660,2
train,20375,12
train,53487,16
train,8800,8
train,60670,19
train,46215,21
train,92630,14
train,13831,21
train,15784,5
train,107674,12
train,57115,23
train,69929,19
train,119043,8
train,22705,18
train,55948,15
train,96206,25
train,62647,9
train,13939,4
train,113911,8
train,58051,19
train,82395,12
train,89563,19
train,111608,6
train,17331,4
train,101278,20
train,94479,8
train,101774,14
train,56925,18
train,1206,19
train,70096,4
train,57126,8
train,40625,13
train,65575,17
train,64445,11
train,23953,11
train,107823,24
train,103123,1
train,74549,17
train,13285,15
train,50966,20
train,61995,15
train,85540,19
train,104661,24
train,11932,9
train,88177,12
train,100737,9
train,109687,9
train,11993,17
train,77417,1
train,48268,4
train,96227,4
train,21396,15
train,118014,19
train,123988,8
train,58937,12
train,31422,21
train,34598,14
train,117690,20
train,14767,7
train,20978,16
train,123557,10
train,113383,16
train,65088,11
train,22094,4
train,2702,4
train,44777,16
train,18887,14
train,95006,24
train,10723,25
train,87763,13
train,100947,4
train,78786,3
train,98332,23
train,53727,20
train,48093,19
train,63087,12
train,120912,17
train,28992,6
train,49205,22
train,51043,6
train,42401,7
train,25081,18
train,9090,14
train,122593,10
train,76001,9
train,61775,14
train,66424,11
train,1731,4
train,122476,4
train,41000,25
train,7233,15
train,115032,6
train,72569,13
train,49610,5
train,46210,9
train,6734,15
train,77154,5
train,101955,12
train,48485,3
train,40252,13
train,102151,9
train,98149,12
train,95086,13
train,35181,19
train,31417,23
train,43232,16
train,85199,22
train,7639,26
train,60704,26
train,70453,21
train,7574,9
train,15780,1
train,17622,25
train,73284,4
train,89625,6
train,49845,5
train,57072,1
train,91522,11
train,42457,10
train,52287,3
train,103137,15
train,106811,23
train,57481,23
train,97011,7
train,88015,20
train,26965,10
train,25260,18
train,4622,23
train,22653,21
train,59556,23
train,88723,8
train,85705,12
train,23542,2
train,45281,9
train,67303,25
train,65641,18
train,119165,2
train,53746,14
train,57074,5
train,56266,8
train,43047,14
train,7609,3
train,63125,6
train,78761,6
train,8275,11
train,3842,17
train,79320,17
train,9476,6
train,116610,6
train,65599,11
train,114361,10
train,30606,10
train,6405,24
train,95920,25
train,74385,25
train,51621,21
train,18271,11
train,542,13
train,44358,18
train,24288,11
train,42018,5
train,109137,11
train,21776,2
train,1138,2
train,95336,22
train,4420,17
train,77745,2
train,81102,24
train,119455,8
train,106720,25
train,99806,6
train,116505,12
train,65980,5
train,21237,15
train,54176,9
train,84377,4
train,91766,1
train,71098,10
train,124056,26
train,8049,19
train,38435,18
train,58008,5
train,63022,20
train,72138,11
train,102305,26
train,2840,4
train,24822,15
train,76124,23
train,53771,7
train,63199,24
train,22089,21
train,13162,24
train,57213,26
train,66568,21
train,8427,4
train,117169,25
train,68878,19
train,27266,16
train,28445,11
train,2732,21
train,101800,1
train,59760,6
train,81044,7
train,97929,6
train,39385,23
train,30904,2
train,82669,3
train,106584,5
train,37563,25
train,45294,9
train,78560,8
train,119579,2
train,66573,16
train,76206,6
train,7562,1
train,113316,18
train,66839,8
train,103618,9
train,89619,13
train,59366,10
train,11065,14
train,27981,1
train,72475,19
train,105618,17
train,119180,13
train,45803,7
train,91303,2
train,24276,19
train,53519,4
train,32114,2
train,93041,8
train,24870,24
train,91386,25
train,117213,14
train,12498,3
train,85728,25
train,77116,18
train,62185,2
train,101571,1
train,37376,9
train,69201,21
train,8634,9
train,24463,3
train,43847,1
train,35088,25
train,106149,5
train,52414,14
train,4435,16
train,50505,16
train,112854,23
train,116208,25
train,113424,6
train,78052,3
train,64052,26
train,61261,5
train,48577,21
train,89966,8
train,4001,16
train,107248,19
train,68184,6
train,85385,10
train,59861,22
train,74572,11
train,40546,10
train,42279,4
train,8163,17
train,8303,15
train,64998,5
train,23496,10
train,68492,2
train,114798,14
train,87559,23
train,56528,6
train,116116,5
train,100844,16
train,83633,19
train,92703,3
train,105663,21
train,59151,11
train,40576,21
train,91665,13
train,95938,22
train,60973,25
train,62823,6
train,4621,16
train,121035,7
train,40887,10
train,55411,6
train,34655,19
train,94016,5
train,90099,17
train,76927,18
train,52277,10
train,107291,8
train,52387,5
train,67680,4
train,91475,21
train,82923,10
train,72446,4
train,50412,24
train,68574,8
train,92127,1
train,20486,2
train,23331,19
train,99915,4
train,60433,1
train,89623,11
train,111590,9
train,45618,7
train,2645,13
train,14410,20
train,97596,19
train,78048,7
train,37326,22
train,16318,20
train,56561,9
train,79434,20
train,8214,3
train,81508,10
train,102545,9
train,17117,4
train,72915,17
train,30508,22
train,63091,9
train,86723,5
train,46592,21
train,50710,25
train,57799,1
train,36008,10
train,37364,23
train,94044,15
train,91082,4
train,64089,15
train,118271,8
train,50721,12
train,54480,11
train,5645,7
train,2461,21
train,120703,4
train,100985,26
train,120230,11
train,113633,7
train,96834,23
train,110899,22
train,75876,24
train,37115,15
train,84154,8
train,55298,10
train,103956,6
train,118911,17
train,34463,14
train,86335,16
train,2053,12
train,59865,18
train,4799,22
train,81110,20
train,94390,2
train,57623,20
train,67622,11
train,9998,24
train,2289,25
train,116459,20
train,17268,5
train,80941,4
train,44839,20
train,28614,1
train,21516,12
train,97943,2
train,89936,14
train,681,22
train,923,3
train,120939,10
train,12455,20
train,117391,6
train,14048,12
train,17470,6
train,66655,22
train,1924,11
train,96146,11
train,87425,21
train,98631,9
train,45863,20
train,122374,15
train,10135,25
train,39107,26
train,17416,20
train,62401,7
train,43858,13
train,37580,6
train,55617,11
train,60667,13
train,73839,20
train,109466,18
train,118697,16
train,15103,17
train,108384,1
train,36117,26
train,85246,9
train,41033,5
train,64181,26
train,73186,26
train,104160,24
train,60108,24
train,36471,12
train,75239,19
train,73942,20
train,65196,26
train,48190,23
train,112993,11
train,66015,16
train,94893,15
train,9168,14
train,100602,5
train,60260,18
train,14459,13
train,77793,15
train,44771,1
train,42589,16
train,47927,3
train,98355,6
train,78023,2
train,108081,6
train,32457,22
train,92635,14
train,548,16
train,50561,24
train,24847,1
train,78261,14
train,104391,8
train,7197,13
train,92622,26
train,74487,20
train,62064,11
train,13711,4
train,41331,4
train,93940,14
train,109287,19
train,64858,24
train,47430,23
train,84072,22
train,55428,1
train,412,7
train,3765,8
train,46308,10
train,118547,17
train,40778,17
train,120734,8
train,97261,21
train,23749,3
train,34112,17
train,112173,26
train,66666,6
train,16145,21
train,18236,3
train,113318,5
train,18830,16
train,124217,23
train,55279,15
train,95307,3
train,12947,4
train,78347,22
train,7196,4
train,91519,19
train,60225,11
train,80150,17
train,25270,19
train,46676,23
train,82310,18
train,81144,3
train,61805,20
train,39927,1
train,109310,22
train,108285,25
