Split,Image_Index,Original_Label
train,49461,3
train,48024,1
train,3589,2
train,14050,2
train,5196,0
train,469,8
train,31928,2
train,41772,5
train,59250,7
train,56681,9
train,59192,6
train,47133,6
train,48976,7
train,34864,2
train,56434,3
train,47223,2
train,8936,3
train,6484,4
train,1741,6
train,7772,2
train,19550,0
train,43306,8
train,24875,8
train,40190,1
train,37645,4
train,51063,3
train,57027,0
train,28288,9
train,7098,9
train,12323,1
train,1709,0
train,26213,2
train,21207,2
train,12479,1
train,9830,2
train,53703,9
train,42175,1
train,5206,7
train,53826,5
train,52691,0
train,50321,5
train,6514,9
train,39084,1
train,17582,3
train,29144,7
train,14264,2
train,8657,4
train,34820,8
train,56761,3
train,20951,1
train,53177,1
train,56791,3
train,20129,9
train,42044,1
train,52452,5
train,45148,4
train,29509,7
train,39046,4
train,48366,6
train,31690,7
train,7480,5
train,12062,7
train,39018,1
train,40170,7
train,1002,1
train,23365,9
train,52441,6
train,25473,1
train,51991,3
train,17833,7
train,11281,0
train,18956,6
train,11858,8
train,38778,8
train,29369,9
train,56275,3
train,28853,9
train,35098,4
train,54804,0
train,12142,0
train,8655,7
train,5441,7
train,57847,0
train,6353,8
train,5291,7
train,50820,0
train,4326,7
train,59640,6
train,43648,5
train,50142,5
train,17573,4
train,8336,6
train,9227,1
train,45634,6
train,1568,4
train,50534,0
train,10374,9
train,41021,9
train,21209,3
train,35371,7
train,59957,3
train,35059,9
train,1995,0
train,29865,9
train,57790,2
train,39664,0
train,15936,3
train,18431,5
train,27501,1
train,51604,4
train,50313,1
train,1779,6
train,14279,8
train,31191,8
train,33557,8
train,51267,9
train,21889,1
train,53983,6
train,9498,7
train,24192,4
train,805,5
train,54552,1
train,33567,1
train,48146,7
train,18040,2
train,45001,1
train,56628,8
train,54278,7
train,11815,4
train,23038,2
train,56122,4
train,25679,5
train,11575,8
train,9260,1
train,59044,1
train,24067,2
train,40542,2
train,51297,9
train,8037,4
train,18639,5
train,36046,3
train,53043,8
train,37052,0
train,42073,3
train,45819,2
train,48677,0
train,35766,5
train,38033,2
train,18373,8
train,8373,1
train,26504,2
train,54214,0
train,50557,9
train,3595,5
train,48831,1
train,37181,5
train,6501,5
train,51041,0
train,21512,3
train,6909,6
train,50271,2
train,2737,4
train,41975,6
train,56178,9
train,43535,1
train,47915,5
train,30154,7
train,56670,7
train,12708,9
train,21983,2
train,10518,3
train,19348,3
train,9629,6
train,24087,4
train,38621,7
train,28340,5
train,11481,3
train,3718,7
train,31738,8
train,49219,9
train,47000,0
train,47578,2
train,13250,3
train,25762,5
train,52047,0
train,5435,8
train,40872,7
train,9266,2
train,49057,3
train,19382,6
train,30847,1
train,53532,9
train,39819,1
train,15976,7
train,49350,3
train,1777,8
train,55262,1
train,31157,3
train,24669,4
train,8198,7
train,1035,3
train,49056,7
train,22383,6
train,48110,8
train,58954,2
train,9618,1
train,52320,0
train,58375,5
train,4237,1
train,7520,2
train,26264,4
train,48714,6
train,13819,7
train,51019,0
train,8987,1
train,16005,9
train,33672,2
train,19234,3
train,16663,3
train,10493,3
train,39266,8
train,38513,5
train,49200,0
train,13972,2
train,23301,0
train,39299,2
train,24463,0
train,9992,7
train,21395,8
train,16770,9
train,56312,2
train,33759,7
train,11223,9
train,5637,3
train,38723,7
train,2606,0
train,45298,8
train,40537,1
train,4133,4
train,35565,1
train,55587,1
train,8949,7
train,5785,1
train,23116,3
train,31841,9
train,20470,3
train,55082,7
train,45179,7
train,6456,6
train,54920,8
train,12444,8
train,47212,8
train,19476,5
train,31110,6
train,45224,6
train,18707,1
train,28976,4
train,3752,5
train,34650,2
train,55112,6
train,16392,1
train,6310,9
train,40573,4
train,59709,6
train,11733,7
train,26746,1
train,58499,9
train,10408,7
train,44790,6
train,25125,7
train,11270,5
train,44763,9
train,54957,7
train,1177,9
train,53658,2
train,2137,9
train,55668,7
train,25296,3
train,30563,6
train,26923,0
train,17273,6
train,47623,2
train,27193,5
train,54707,3
train,37965,9
train,8285,8
train,51177,5
train,37114,5
train,45060,7
train,50571,8
train,10847,3
train,31754,6
train,31613,6
train,6657,6
train,48344,9
train,21431,4
train,12978,5
train,33180,2
train,10160,7
train,6087,7
train,21919,5
train,4874,4
train,31382,7
train,54298,6
train,54007,4
train,44926,9
train,29860,0
train,791,8
train,17370,7
train,19432,2
train,31160,7
train,41344,6
train,42028,1
train,15742,5
train,4208,2
train,46019,5
train,50041,9
train,21536,2
train,3484,4
train,23268,2
train,5652,7
train,48152,6
train,50434,0
train,8900,5
train,56101,0
train,1552,9
train,25429,8
train,34984,5
train,8432,8
train,33122,1
train,33328,6
train,15045,3
train,30882,6
train,44217,6
train,9162,7
train,47730,8
train,28996,4
train,6211,2
train,27476,4
train,57366,2
train,5150,4
train,54264,4
train,3712,2
train,20146,1
train,39087,6
train,26718,2
train,34784,4
train,12533,0
train,46785,0
train,55354,0
train,44659,8
train,10612,4
train,8346,4
train,31509,0
train,26629,3
train,35447,3
train,35650,5
train,20577,0
train,12884,9
train,53966,1
train,9610,3
train,872,0
train,50462,9
train,19822,0
train,42973,4
train,711,1
train,39576,9
train,1004,4
train,44667,5
train,54466,4
train,22015,5
train,53868,9
train,13217,0
train,49592,1
train,34797,9
train,7809,7
train,59594,9
train,85,8
train,22726,2
train,32354,5
train,52767,5
train,51334,9
train,11074,9
train,11147,2
train,38532,1
train,27496,6
train,20547,5
train,44283,4
train,39219,8
train,17346,9
train,676,1
train,46381,5
train,32940,3
train,40460,4
train,38648,5
train,51336,0
train,5337,3
train,7199,8
train,24347,2
train,34830,4
train,57430,1
train,18180,4
train,31068,2
train,57192,1
train,48798,3
train,15916,4
train,5452,5
train,21751,1
train,20350,8
train,30662,3
train,28449,4
train,53165,3
train,43321,8
train,23946,7
train,54213,1
train,24687,6
train,58173,3
train,44173,8
train,58658,0
train,46874,7
train,38253,4
train,5555,7
train,31116,0
train,1559,3
train,30181,9
train,13690,2
train,59582,4
train,10863,1
train,8168,7
train,14420,3
train,3783,4
train,11082,1
train,18089,8
train,6019,9
train,28079,0
train,43241,2
train,49360,5
train,32034,1
train,35692,3
train,24303,2
train,21018,3
train,13050,9
train,40876,9
train,18437,9
train,48462,2
train,37106,8
train,47414,5
train,5884,0
train,918,7
train,32680,3
train,378,2
train,58249,3
train,27067,3
train,51816,3
train,47127,7
train,47676,3
train,43420,6
train,54608,0
train,41582,5
train,18832,0
train,16130,1
train,52592,8
train,34469,8
train,7343,4
train,56784,4
train,44394,6
train,18909,0
train,16796,6
train,13261,6
train,43383,8
train,4794,7
train,19875,4
train,27615,9
train,51580,2
train,44374,2
train,6854,6
train,50286,3
train,10662,1
train,35705,4
train,15365,5
train,11889,5
train,47650,2
train,33278,8
train,12498,3
train,30823,8
train,13815,7
train,17307,7
train,16673,9
train,6963,6
train,24984,7
train,5673,4
train,7563,1
train,34336,6
train,6242,8
train,8261,4
train,13983,3
train,29146,3
train,23505,1
train,53154,9
train,58307,1
train,33055,6
train,1215,4
train,33304,7
train,9052,7
train,55050,3
train,19225,0
train,25630,3
train,31485,7
train,8680,8
train,35729,6
train,36322,4
train,8611,2
train,42844,7
train,50340,3
train,21966,3
train,14831,8
train,39148,9
train,44219,7
train,17105,3
train,25878,4
train,1819,0
train,5334,6
train,15312,9
train,58600,1
train,53715,5
train,32671,5
train,51448,2
train,8442,9
train,58994,4
train,8706,4
train,40464,1
train,59601,6
train,31100,7
train,16824,8
train,29545,8
train,33961,9
train,20437,3
train,9994,0
train,60,4
train,42816,4
train,31846,1
train,26917,7
train,46862,5
train,24740,8
train,50448,8
train,26749,7
train,43230,3
train,36015,5
train,8447,3
train,32438,2
train,15760,3
train,7885,5
train,9500,6
train,56519,6
train,44398,7
train,29867,7
train,41346,6
train,47683,5
train,21868,8
train,50925,8
train,38758,7
train,57593,5
train,10681,9
train,58155,1
train,17680,5
train,15477,3
train,34308,2
train,7620,9
train,59723,0
train,24629,0
train,50379,0
train,36518,4
train,47094,4
train,42318,9
train,4883,3
train,46767,8
train,3605,1
train,26390,1
train,19012,0
train,6849,5
train,38595,1
train,28664,8
train,8576,7
train,38942,8
train,58716,8
train,38294,3
train,29581,7
train,36077,2
train,29738,9
train,18880,1
train,17639,1
train,30472,4
train,34520,6
train,8733,6
train,23084,9
train,29909,1
train,36805,2
train,42741,2
train,52628,0
train,12849,7
train,50324,0
train,21299,0
train,4939,4
train,18414,8
train,43045,0
train,53808,4
train,40518,5
train,36546,7
train,31542,7
train,36581,6
train,13271,4
train,32530,1
train,45512,5
train,47130,5
train,50427,4
train,24,1
train,21477,1
train,54730,3
train,51335,7
train,30477,2
train,45907,1
train,8213,8
train,31694,5
train,46615,7
train,39963,4
train,14590,7
train,32606,2
train,58480,7
train,19636,7
train,49481,5
train,35741,9
train,40570,3
train,42991,2
train,19384,6
train,1011,2
train,41413,6
train,23802,7
train,48153,6
train,27852,2
train,4535,0
train,16265,1
train,48632,6
train,18330,6
train,37399,7
train,13856,4
train,16807,4
train,56212,9
train,6469,4
train,32355,8
train,57419,6
train,5640,3
train,57794,9
train,29265,1
train,37917,0
train,4154,3
train,25522,7
train,29761,4
train,19978,7
train,51679,5
train,34894,6
train,52509,5
train,58998,6
train,56267,4
train,39434,2
train,22798,1
train,46055,7
train,15218,4
train,33374,1
train,24398,9
train,50764,5
train,6163,8
train,18226,1
train,38195,2
train,35112,2
train,8863,0
train,2007,7
train,56930,9
train,7474,9
train,52793,0
train,45930,7
train,59108,4
train,40368,7
train,44760,5
train,38096,7
train,21636,2
train,32303,5
train,52281,3
train,33713,5
train,1601,1
train,24111,3
train,14273,2
train,23527,3
train,19205,3
train,30305,1
train,955,6
train,17882,7
train,17516,2
train,11249,1
train,2797,9
train,14753,1
train,27804,3
train,38377,3
train,48512,5
train,16749,0
train,46996,5
train,54722,3
train,23541,0
train,5164,5
train,58983,3
train,52216,7
train,38641,8
train,44677,1
train,32554,1
train,48251,5
train,18699,5
train,33966,3
train,29861,9
train,22115,2
train,18796,3
train,38441,3
train,12157,5
train,47490,1
train,17129,1
train,52589,4
train,20207,9
train,1347,7
train,48134,5
train,11778,7
train,144,8
train,1465,9
train,15413,9
train,15159,6
train,44734,7
train,5382,5
train,8230,3
train,14628,5
train,34102,4
train,19732,0
train,28468,4
train,35149,1
train,19597,9
train,32328,4
train,56788,9
train,41315,0
train,27967,1
train,58578,6
train,33609,3
train,35251,8
train,23522,8
train,25426,7
train,51110,1
train,29011,4
train,2777,6
train,24437,4
train,50440,7
train,37292,6
train,7868,6
train,29096,6
train,56061,5
train,30768,7
train,48463,2
train,59744,6
train,39675,3
train,379,4
train,8109,8
train,40606,4
train,55127,1
train,12755,4
train,21050,7
train,41717,7
train,24635,3
train,57619,2
train,40698,8
train,4625,5
train,18574,8
train,48777,5
train,1583,3
train,23439,3
train,38271,8
train,59971,2
train,58273,8
train,32171,3
train,375,2
train,28249,6
train,57060,8
train,35491,3
train,52215,6
train,24085,0
train,8492,9
train,40545,7
train,58783,2
train,45281,2
train,39946,5
train,8830,3
train,24709,7
train,29616,5
train,44314,0
train,34847,0
train,32484,3
train,27343,0
train,32500,6
train,2848,7
train,15446,9
train,34805,3
train,1130,3
train,32829,4
train,22882,0
train,54138,9
train,59366,3
train,11357,6
train,50785,8
train,38043,0
train,10748,6
train,11356,5
train,42113,1
train,7077,4
train,47745,9
train,1034,2
train,6451,5
train,20282,9
train,5655,1
train,47430,6
train,23787,7
train,13996,9
train,39871,3
train,42263,4
train,55719,1
train,26173,9
train,39049,1
train,24134,8
train,19060,0
train,49524,6
train,25427,0
train,58071,2
train,27420,3
train,3852,9
train,39398,2
train,28092,9
train,10871,5
train,37350,6
train,11257,2
train,21376,1
train,49961,1
train,27051,8
train,994,7
train,354,4
train,236,5
train,26461,2
train,6124,2
train,15573,2
train,32262,4
train,44873,3
train,44423,9
train,23000,7
train,42463,1
train,30806,8
train,8898,6
train,19929,7
train,19646,0
train,56104,2
train,14975,8
train,22163,8
train,6917,0
train,35903,5
train,57762,3
train,40812,2
train,24100,5
train,53886,7
train,30178,6
train,20220,3
train,8688,6
train,46491,6
train,47553,1
train,10670,4
train,10151,8
train,48497,2
train,15644,9
train,13729,0
train,10011,3
train,44989,6
train,51119,2
train,45729,4
train,21683,2
train,27142,1
train,38379,6
train,12517,2
train,17020,4
train,58033,1
train,39960,0
train,50366,5
train,53584,3
train,24605,0
train,33712,9
train,16444,9
train,59401,4
train,33823,0
train,27533,9
train,17557,7
train,29434,1
train,34172,0
train,380,4
train,50009,4
train,46122,2
train,6063,2
train,32742,8
train,1189,6
train,52212,6
train,43200,3
train,12960,8
train,57828,7
train,2438,9
train,4529,5
train,33537,5
train,48994,6
train,39441,1
train,55796,3
train,23385,5
train,7350,4
train,17079,6
train,47313,4
train,16506,6
train,10535,2
train,12283,6
train,32047,9
train,33914,0
train,59666,8
train,39305,7
train,58554,6
train,15132,2
train,36080,9
train,48278,6
train,22096,4
train,11453,0
train,18758,1
train,8633,1
train,41638,1
train,46644,4
train,41079,4
train,2045,1
train,55316,2
train,18096,6
train,4870,0
train,23945,9
train,24633,2
train,2287,5
train,52664,3
train,42739,7
train,30119,0
train,51960,0
train,49267,2
train,50393,8
train,43930,8
train,25321,8
train,487,9
train,27388,1
train,46772,0
train,20177,1
train,48071,6
train,56165,3
train,40894,6
train,16767,5
train,35322,6
train,17760,8
train,7241,9
train,12489,6
train,51493,1
train,20781,6
train,9948,8
train,11377,3
train,42438,9
train,42541,6
train,26358,3
train,4302,5
train,1279,8
train,32561,2
train,48746,3
train,51290,0
train,48770,3
train,680,4
train,56582,6
train,48842,8
train,54046,4
train,45672,2
train,57859,2
train,57240,5
train,57721,4
train,49167,1
train,16655,5
train,29212,7
train,10093,3
train,19132,2
train,1922,4
train,32624,6
train,47315,8
train,8146,6
train,28105,0
train,729,4
train,13958,5
train,11399,7
train,27549,1
train,24565,7
train,47692,1
train,24922,4
train,57491,0
train,21769,0
train,57812,5
train,50623,6
train,59119,3
train,2337,2
train,49601,0
train,37443,3
train,26250,1
train,59219,4
train,3915,7
train,7501,3
train,13401,2
train,29045,3
train,4169,4
train,5172,9
train,48043,2
train,58296,8
train,6216,3
train,30826,2
train,401,6
train,19365,8
train,19249,4
train,55329,7
train,6141,7
train,19900,0
train,13745,3
train,6411,1
train,58229,0
train,37074,4
train,36878,8
train,27565,9
train,11181,8
train,50839,0
train,14292,6
train,34722,8
train,10898,2
train,46117,3
train,13273,1
train,24049,7
train,37990,6
train,6941,4
train,37658,3
train,8322,9
train,19107,4
train,42732,0
train,22249,2
train,4450,5
train,49871,9
train,47388,1
train,44029,0
train,32293,0
train,28342,8
train,15831,6
train,6776,5
train,43315,1
train,37340,6
train,37969,2
train,20076,6
train,37878,7
train,39001,8
train,41606,0
train,44903,3
train,20051,3
train,44104,9
train,42708,2
train,29401,2
train,11644,5
train,30368,1
train,25953,0
train,33178,6
train,7732,2
train,42315,9
train,52734,4
train,3213,0
train,5246,0
train,27107,9
train,55768,1
train,15811,7
train,51064,2
train,9020,8
train,24557,2
train,23462,1
train,35248,3
train,59555,2
train,40912,4
train,32274,0
train,46472,4
train,46153,7
train,34756,4
train,51632,9
train,17178,8
train,9450,5
train,44713,5
train,42138,2
train,24320,0
train,43267,1
train,31942,9
train,28282,2
train,304,9
train,2224,4
train,47374,7
train,30704,9
train,53404,0
train,30099,9
train,7904,9
train,3844,3
train,9853,2
train,58878,3
train,55747,1
train,41100,0
train,217,4
train,28445,9
train,58012,0
train,41685,1
train,50162,7
train,34006,3
train,50513,8
train,24819,5
train,55439,7
train,46352,4
train,31496,5
train,47124,0
train,53499,6
train,6316,0
train,11627,4
train,5293,4
train,44726,7
train,23982,2
train,27369,6
train,52534,6
train,4788,9
train,25543,7
train,35813,4
train,49697,1
train,16194,7
train,44440,3
train,56663,5
train,25238,2
train,37983,5
train,3791,2
train,869,0
train,16520,0
train,37551,5
train,47185,9
train,28174,3
train,28709,3
train,10041,8
train,17604,4
train,43402,5
train,31292,8
train,14931,9
train,42692,2
train,17729,2
train,8456,1
train,13533,5
train,46670,6
train,40467,8
train,44906,3
train,59537,2
train,35746,0
train,56160,7
train,53488,3
train,15322,3
train,48369,5
train,12065,7
train,35267,5
train,32918,2
train,19191,2
train,12390,7
train,21535,1
train,12995,3
train,6022,8
train,24400,3
train,26415,0
train,7141,8
train,10906,9
train,29963,7
train,57782,9
train,50853,5
train,45893,1
train,20904,8
train,5120,0
train,5386,9
train,51645,8
train,58784,0
train,25442,2
train,52460,7
train,32564,0
train,58610,1
train,56086,7
train,58255,5
train,25210,3
train,47560,7
train,9947,5
train,28009,7
train,56106,4
train,57279,4
train,29461,4
train,58745,1
train,34527,5
train,1171,4
train,56522,0
train,49817,1
train,58631,7
train,54868,5
train,33578,0
train,7855,0
train,39553,3
train,51741,1
train,5587,6
train,9332,1
train,7191,4
train,52169,2
train,47728,8
train,27301,1
train,8591,2
train,39179,9
train,26166,4
train,16274,8
train,23742,6
train,9107,3
train,18976,9
train,10373,5
train,12167,6
train,19174,5
train,31515,3
train,59980,3
train,52204,0
train,17293,0
train,55425,7
train,30256,3
train,48241,7
train,17927,2
train,55340,4
train,10110,1
train,36961,2
train,54030,8
train,38013,6
train,26690,2
train,56273,1
train,9003,0
train,27104,1
train,52099,2
train,50491,3
train,33700,5
train,25798,6
train,53260,4
train,15041,5
train,1531,2
train,40797,0
train,5049,7
train,59239,3
train,11934,9
train,9050,8
train,9248,2
train,2280,2
train,49695,0
train,13459,0
train,22612,2
train,19143,9
train,38227,4
train,17956,0
train,17869,5
train,33926,4
train,622,5
train,32774,8
train,1328,5
train,6178,6
train,28562,7
train,19037,6
train,1237,8
train,28390,8
train,19179,0
train,39322,8
train,23359,4
train,39011,8
train,13565,6
train,51512,9
train,21379,1
train,55107,8
train,55255,6
train,11721,5
train,6813,9
train,56210,6
train,11519,2
train,42324,0
train,45358,2
train,30726,2
train,58639,9
train,4966,3
train,34445,7
train,36161,9
train,8938,5
train,45080,6
train,8335,0
train,33152,8
train,28289,2
train,35506,9
train,3864,5
train,41223,5
train,38024,2
train,57023,6
train,1040,0
train,40667,9
train,11976,6
train,2554,5
train,49048,5
train,55738,6
train,50782,5
train,55613,7
train,15276,7
train,1126,7
train,26686,0
train,46584,8
train,54169,2
train,55366,0
train,21733,8
train,21661,5
train,32610,3
train,48407,8
train,12242,8
train,26539,1
train,57411,8
train,51802,7
train,40511,5
train,4951,0
train,25438,4
train,34459,7
train,49097,0
train,22517,5
train,13659,5
train,8260,5
train,19659,5
train,31635,2
train,1242,1
train,47386,0
train,51313,8
train,10712,1
train,45486,2
train,32517,6
train,39831,5
train,51661,6
train,6039,2
train,53582,4
train,28472,3
train,30000,3
train,4092,9
train,48314,4
train,34106,6
train,14202,0
train,20029,2
train,28279,9
train,35286,1
train,40261,8
train,26566,9
train,14849,1
train,44767,2
train,24783,3
train,28448,9
train,3970,9
train,35728,7
train,10337,7
train,38279,9
train,29949,1
train,18429,7
train,44945,8
train,5244,0
train,44263,5
train,40491,6
train,17376,0
train,58196,1
train,13867,7
train,2103,1
train,11790,5
train,47087,0
train,59471,3
train,41865,4
train,41554,1
train,34925,7
train,20840,0
train,3045,1
train,8790,3
train,34770,8
train,8421,5
train,4489,2
train,35203,7
train,39861,0
train,35041,5
train,39661,1
train,30922,9
train,17619,6
train,12507,5
train,44145,7
train,956,5
train,32990,3
train,17658,8
train,26751,2
train,49086,0
train,12865,7
train,3629,6
train,12218,3
train,16842,7
train,32730,3
train,21322,7
train,5711,0
train,43256,3
train,32492,5
train,31711,4
train,35645,7
train,44400,9
train,24842,0
train,51105,8
train,50967,9
train,5187,0
train,13569,1
train,37975,4
train,14357,2
train,30240,0
train,14995,1
train,24841,2
train,12147,6
train,56966,3
train,3593,1
train,18740,8
train,47249,2
train,48414,0
train,36756,5
train,29362,6
train,49409,2
train,43031,3
train,40625,6
train,3230,1
train,20075,9
train,15373,4
train,2259,6
train,15004,6
train,55291,7
train,55651,0
train,54088,3
train,19472,5
train,10180,1
train,7737,7
train,49920,4
train,20734,9
train,11573,7
train,50229,2
train,38243,7
train,24670,7
train,33932,4
train,38957,4
train,20724,0
train,22974,4
train,17786,2
train,32576,6
train,49587,4
train,59060,1
train,13988,5
train,49080,3
train,19086,7
train,14476,3
train,18582,4
train,37477,6
train,59498,1
train,55286,1
train,11304,0
train,28389,2
train,25221,2
train,1080,1
train,10091,3
train,12280,9
train,4605,6
train,4894,9
train,32667,8
train,24335,5
train,19207,5
train,27961,1
train,44586,9
train,18630,3
train,5859,1
train,49029,2
train,15411,8
train,17034,6
train,8598,2
train,52210,5
train,51690,6
train,31543,4
train,9170,5
train,24719,4
train,38078,2
train,52858,6
train,25585,9
train,57955,8
train,15137,2
train,8394,1
train,55726,3
train,46211,3
train,7640,5
train,2285,8
train,10606,3
train,26145,8
train,46599,5
train,48672,7
train,38528,1
train,10128,0
train,23879,3
train,33076,6
train,1622,9
train,24383,6
train,43303,5
train,37537,7
train,9350,1
train,10462,4
train,23801,4
train,2809,4
train,23156,3
train,21104,8
train,43010,4
train,27449,6
train,4296,7
train,29002,7
train,1504,6
train,47283,8
train,9364,8
train,55561,6
train,50404,1
train,28187,1
train,2585,2
train,35022,3
train,39758,0
train,31623,6
train,1359,0
train,17826,9
train,42083,3
train,20999,4
train,27796,6
train,45698,2
train,41530,7
train,45471,1
train,56195,6
train,28225,4
train,14501,4
train,36183,0
train,47782,2
train,10915,1
train,21635,0
train,22697,4
train,27485,7
train,20410,9
train,41094,5
train,49788,5
train,53130,4
train,7403,7
train,28246,1
train,49532,8
train,33857,2
train,663,4
train,25447,1
train,6664,5
train,20746,1
train,38067,8
train,12118,8
train,542,0
train,453,0
train,28458,3
train,5413,6
train,22327,4
train,2750,7
train,42256,6
train,34547,3
train,832,5
train,48984,4
train,57614,1
train,24673,6
train,5005,8
train,43672,3
train,7766,3
train,30277,9
train,56833,4
train,16887,1
train,5791,8
train,12783,3
train,43488,5
train,1734,1
train,56420,3
train,6636,5
train,48513,1
train,47871,4
train,15251,3
train,27808,7
train,32843,0
train,46546,2
train,31005,5
train,13503,2
train,40055,3
train,52496,8
train,41766,2
train,44088,4
train,14274,4
train,20426,3
train,19420,1
train,23282,8
train,56794,7
train,12561,5
train,3909,7
train,14508,2
train,22570,7
train,45315,0
train,12771,1
train,3369,0
train,25240,5
train,19844,7
train,9292,1
train,6498,8
train,37624,1
train,16046,2
train,25027,1
train,2975,0
train,670,3
train,39423,9
train,6750,3
train,21559,3
train,40446,9
train,23961,2
train,22996,3
train,50520,7
train,6924,8
train,51480,6
train,57227,3
train,10589,5
train,45740,4
train,21253,1
train,51952,1
train,52813,0
train,31251,4
train,54295,8
train,33931,9
train,25815,6
train,34751,7
train,39276,7
train,50280,6
train,57616,8
train,58428,5
train,42902,3
train,52401,8
train,35473,0
train,27080,4
train,27949,9
train,36395,7
train,631,9
train,28762,5
train,54622,3
train,42655,1
train,11773,9
train,13928,2
train,58729,3
train,35353,8
train,29666,1
train,19411,1
train,2096,6
train,28173,4
train,21998,3
train,39449,7
train,52081,1
train,22810,8
train,56911,8
train,28150,6
train,52201,8
train,17177,7
train,1419,8
train,29033,1
train,51307,8
train,20979,0
train,48945,6
train,39110,4
train,23082,2
train,8132,8
train,53123,3
train,28818,0
train,4728,5
train,24791,8
train,48436,4
train,35898,3
train,17880,2
train,58376,0
train,22508,5
train,20740,7
train,5022,7
train,48255,9
train,44523,4
train,12144,0
train,37867,9
train,1528,1
train,41231,8
train,21946,3
train,38266,5
train,18787,4
train,39129,4
train,98,3
train,18607,4
train,11903,9
train,36815,3
train,15592,9
train,52129,3
train,54428,1
train,18384,1
train,10050,7
train,50483,7
train,1638,5
train,39980,1
train,10025,0
train,20443,1
train,58953,1
train,11443,2
train,45309,6
train,37728,1
train,17632,3
train,14796,9
train,12506,3
train,31378,4
train,53578,6
train,10355,6
train,5465,7
train,42938,3
train,5689,4
train,35676,9
train,34192,4
train,15185,2
train,29441,6
train,41018,6
train,15483,6
train,3202,9
train,30821,7
train,28311,4
train,34745,2
train,30414,7
train,7256,9
train,50358,9
train,29298,7
train,25959,6
train,34399,9
train,38365,5
train,35,5
train,35787,5
train,54060,3
train,59183,8
train,41955,2
train,39336,6
train,292,4
train,1479,0
train,8138,7
train,40405,2
train,54905,9
train,59917,9
train,25404,9
train,1840,4
train,58955,3
train,603,0
train,11045,0
train,44538,7
train,43302,4
train,38428,4
train,53320,6
train,10767,6
train,24213,2
train,35907,1
train,16697,2
train,38587,8
train,59847,0
train,36288,1
train,3241,0
train,41618,5
train,53099,8
train,11970,9
train,27969,1
train,22347,1
train,18995,2
train,8957,3
train,9121,1
train,48673,6
train,6076,0
train,58236,9
train,7557,0
train,4295,3
train,3724,4
train,13419,4
train,42822,4
train,51128,8
train,48491,6
train,48818,9
train,46403,3
train,23902,7
train,29123,4
train,4188,6
train,15850,3
train,50687,8
train,30540,3
train,37777,2
train,4461,3
train,44453,1
train,22256,9
train,53359,6
train,16347,5
train,17387,5
train,7149,1
train,41630,7
train,18863,1
train,34060,6
train,7103,5
train,22156,5
train,59111,9
train,28286,0
train,23648,4
train,59061,2
train,17466,0
train,34949,4
train,28891,8
train,3552,3
train,32761,4
train,29359,5
train,26676,5
train,47726,8
train,7653,2
train,41931,8
train,41198,6
train,12334,3
train,4216,0
train,22378,0
train,10959,2
train,30125,5
train,42679,8
train,59887,9
train,12820,4
train,23450,6
train,58112,9
train,26226,9
train,2271,7
train,48167,0
train,15506,2
train,23341,5
train,56549,6
train,35366,3
train,43430,2
train,57110,7
train,28741,6
train,22297,0
train,36398,7
train,32499,4
train,7869,7
train,48576,5
train,32629,7
train,13254,1
train,36406,3
train,36918,5
train,27223,2
train,55968,8
train,26911,4
train,30381,1
train,36334,7
train,34475,2
train,56039,8
train,12534,8
train,42979,8
train,9978,0
train,10643,4
train,10179,7
train,8392,5
train,34286,8
train,11051,1
train,17241,2
train,22692,9
train,27896,1
train,11350,7
train,48346,6
train,14181,1
train,57439,2
train,54735,3
train,2835,7
train,2573,6
train,15878,1
train,7859,2
train,5073,1
train,49024,7
train,10661,5
train,56770,4
train,45365,3
train,51881,8
train,26168,6
train,2415,1
train,29649,5
train,56857,0
train,54425,6
train,49379,4
train,53024,5
train,8010,5
train,46944,0
train,45788,4
train,36893,6
train,36880,9
train,52973,4
train,9890,0
train,20496,4
train,37822,0
train,24838,1
train,4074,7
train,34021,5
train,51245,3
train,56893,4
train,46519,8
train,53056,2
train,32153,1
train,37178,8
train,17223,0
train,40758,8
train,13512,7
train,35024,9
train,20462,9
train,23498,1
train,22620,2
train,15790,1
train,20945,8
train,17371,3
train,56197,3
train,29267,2
train,29250,0
train,16372,3
train,33916,6
train,56030,7
train,59414,1
train,14332,9
train,39295,0
train,58096,9
train,33559,6
train,20345,9
train,52182,0
train,35401,3
train,8327,8
train,21323,2
train,58692,9
train,12022,3
train,48869,7
train,45803,1
train,56346,7
train,23618,4
train,21414,2
train,23599,4
train,43293,2
train,10868,1
train,53244,5
train,52886,7
train,16195,4
train,8139,8
train,14349,4
train,1960,9
train,24355,1
train,850,4
train,33688,2
train,27092,0
train,29723,5
train,37234,2
train,30527,8
train,18065,2
train,10896,3
train,52296,8
train,5499,5
train,19859,0
train,19441,1
train,31894,1
train,11679,1
train,59986,6
train,2821,9
train,14062,8
train,34896,6
train,7760,2
train,25806,7
train,55626,6
train,39859,0
train,2292,7
train,18882,5
train,17199,6
train,56665,2
train,40412,0
train,8539,4
train,59052,1
train,41550,8
train,32725,6
train,39556,5
train,54260,5
train,16560,6
train,11533,1
train,21907,0
train,19671,1
train,34164,1
train,22258,6
train,47614,2
train,53437,9
train,11862,9
train,40944,1
train,8560,4
train,29592,7
