Split,Image_Index,Original_Label
train,11249,4
train,33873,5
train,5353,6
train,3332,0
train,25237,8
train,33772,1
train,12582,2
train,552,6
train,1592,7
train,34580,2
train,12245,9
train,34342,8
train,30528,4
train,32453,1
train,37165,0
train,37536,9
train,29507,9
train,36799,8
train,25818,4
train,4862,5
train,9444,5
train,12999,1
train,47342,8
train,16023,1
train,22236,6
train,25568,7
train,46889,1
train,22066,6
train,25804,7
train,18511,5
train,6060,3
train,36630,4
train,42122,3
train,5843,0
train,9962,4
train,16076,8
train,1673,8
train,44797,2
train,1895,3
train,16446,2
train,27490,8
train,14900,1
train,30044,4
train,11729,6
train,36369,7
train,25353,5
train,8730,5
train,26689,3
train,23546,1
train,7122,3
train,33801,3
train,37768,5
train,17390,8
train,27702,3
train,31068,9
train,45509,0
train,8804,4
train,28814,2
train,43413,1
train,24289,6
train,44134,1
train,45225,6
train,34026,0
train,9781,1
train,9654,9
train,15214,2
train,35324,4
train,28868,7
train,28466,6
train,35758,0
train,32596,3
train,11932,6
train,12690,7
train,10171,8
train,39118,1
train,5542,7
train,7009,2
train,8263,4
train,26266,2
train,322,9
train,28358,9
train,28118,7
train,46347,3
train,32841,9
train,19661,9
train,21558,1
train,23220,1
train,34383,5
train,34166,2
train,15390,6
train,6008,0
train,24380,5
train,45446,8
train,47259,8
train,46516,2
train,28491,8
train,18931,4
train,8480,1
train,22022,8
train,11014,0
train,21832,3
train,12320,7
train,30896,3
train,35106,1
train,34977,8
train,2190,4
train,39937,8
train,45026,3
train,11646,1
train,10367,4
train,39347,5
train,31109,5
train,42052,7
train,41901,9
train,36980,3
train,162,4
train,6223,3
train,17265,5
train,21756,6
train,2405,7
train,34343,4
train,3759,4
train,38498,5
train,19618,8
train,45774,6
train,13627,0
train,29205,1
train,37355,0
train,34808,4
train,35646,8
train,17836,3
train,14312,0
train,19478,7
train,23294,8
train,34598,1
train,36187,8
train,25320,8
train,2063,7
train,37773,3
train,49567,8
train,42142,4
train,24623,2
train,33716,8
train,37134,6
train,21603,4
train,3072,1
train,15713,5
train,20454,0
train,44080,1
train,15031,9
train,3687,4
train,2979,8
train,8083,0
train,21973,2
train,47316,2
train,17674,4
train,20588,4
train,47636,9
train,49572,1
train,18261,6
train,40211,0
train,4375,2
train,18417,7
train,27453,4
train,1511,3
train,42229,4
train,935,6
train,781,6
train,49146,3
train,16282,5
train,47789,9
train,11613,8
train,8146,9
train,20036,6
train,12852,6
train,29442,3
train,48934,5
train,25398,2
train,5696,0
train,26688,3
train,45764,4
train,9056,1
train,34667,9
train,7505,0
train,7869,3
train,40034,1
train,13446,3
train,4714,7
train,40237,9
train,11580,1
train,4776,2
train,13257,5
train,38782,0
train,2520,4
train,40915,9
train,6959,1
train,42491,5
train,15382,9
train,15546,0
train,2393,2
train,16153,6
train,46558,6
train,6273,6
train,47835,7
train,44562,3
train,32678,2
train,18026,2
train,6506,6
train,19226,1
train,11548,2
train,43251,1
train,4725,4
train,37106,6
train,17092,2
train,26833,2
train,12938,8
train,21841,2
train,11731,2
train,49036,9
train,3374,7
train,10398,2
train,37143,2
train,5222,8
train,31708,5
train,23982,1
train,43107,5
train,6025,6
train,7744,8
train,49026,9
train,31704,2
train,35332,6
train,17084,0
train,14749,6
train,31932,4
train,45766,9
train,34522,8
train,11504,9
train,39942,4
train,44037,0
train,21728,3
train,25341,2
train,12376,2
train,44054,8
train,29759,0
train,47917,4
train,25391,0
train,36133,7
train,31291,9
train,12940,2
train,15124,2
train,2176,8
train,19362,5
train,27275,3
train,24689,8
train,24861,4
train,16201,6
train,40719,9
train,31795,8
train,13657,9
train,9537,5
train,20190,0
train,8880,3
train,38551,0
train,39779,5
train,4769,1
train,43592,0
train,1312,4
train,18094,9
train,15934,1
train,11265,8
train,20021,6
train,18238,1
train,682,6
train,36071,4
train,18686,7
train,4520,9
train,27595,6
train,16154,3
train,25431,0
train,1216,0
train,6083,9
train,6866,5
train,30302,6
train,23568,8
train,21088,1
train,47142,2
train,6480,9
train,10257,9
train,42848,2
train,22777,0
train,15847,2
train,6361,4
train,45328,2
train,41375,8
train,25298,6
train,27576,1
train,34692,4
train,9531,5
train,47792,6
train,40337,6
train,20596,8
train,1092,8
train,8007,8
train,32271,8
train,3159,8
train,47624,6
train,10802,2
train,42350,4
train,40838,1
train,24031,3
train,15990,4
train,36672,1
train,48328,5
train,41662,2
train,19738,3
train,2275,7
train,47680,1
train,27806,5
train,49858,2
train,47332,0
train,11891,2
train,45431,9
train,15830,6
train,47654,3
train,17985,7
train,34107,7
train,22351,6
train,30330,7
train,26340,6
train,25406,6
train,26519,1
train,31618,9
train,5726,4
train,5710,7
train,32853,6
train,5988,0
train,38006,3
train,35336,7
train,22031,7
train,27749,0
train,45810,1
train,35431,4
train,34968,2
train,38029,0
train,41294,4
train,16368,1
train,36739,8
train,36678,8
train,45370,1
train,19361,7
train,31069,8
train,48400,6
train,23571,7
train,12210,1
train,10279,8
train,31409,5
train,6221,0
train,23739,4
train,42862,5
train,49633,0
train,19686,2
train,3002,5
train,12861,8
train,25693,5
train,2861,0
train,28376,9
train,16172,1
train,49649,5
train,16714,3
train,33846,2
train,37691,4
train,31249,0
train,5809,7
train,48179,4
train,29480,0
train,11604,9
train,24840,5
train,47305,4
train,34170,3
train,67,9
train,13210,4
train,24942,4
train,34763,5
train,35652,5
train,23362,4
train,9261,9
train,2777,6
train,6721,6
train,38205,0
train,26280,5
train,35267,2
train,40572,5
train,5411,5
train,16924,4
train,742,2
train,10675,0
train,39042,5
train,2240,5
train,18877,9
train,30879,1
train,12444,4
train,44673,3
train,7737,8
train,10500,4
train,13900,7
train,40932,5
train,34599,7
train,31219,8
train,7132,3
train,8856,1
train,10369,8
train,32979,1
train,47965,6
train,36055,0
train,31509,9
train,12458,6
train,41370,7
train,49754,6
train,14331,5
train,13133,9
train,49222,3
train,20532,0
train,5837,5
train,46560,2
train,35219,6
train,16338,1
train,1711,0
train,12575,1
train,12181,0
train,36475,9
train,25074,3
train,23676,7
train,19029,5
train,14752,2
train,17324,7
train,7620,5
train,25257,3
train,45455,1
train,1771,8
train,44851,4
train,46239,5
train,43207,1
train,34399,9
train,32285,4
train,43526,5
train,20674,1
train,37430,7
train,29586,7
train,6952,0
train,48808,3
train,41929,0
train,19735,5
train,11038,6
train,49595,4
train,913,7
train,48368,3
train,23921,1
train,4469,8
train,2603,8
train,46447,6
train,42715,1
train,33015,4
train,2661,1
train,2838,9
train,19804,0
train,9486,7
train,18510,2
train,1351,3
train,70,5
train,48994,2
train,652,7
train,11826,5
train,16318,2
train,41029,6
train,5002,9
train,46848,9
train,24130,5
train,28188,6
train,43458,0
train,47157,5
train,27575,9
train,36859,9
train,32839,0
train,2154,3
train,13286,2
train,49712,8
train,20803,6
train,46164,4
train,13241,8
train,12838,7
train,3364,7
train,8849,0
train,4464,1
train,42524,5
train,45460,2
train,24783,6
train,4335,9
train,8012,9
train,22382,1
train,30814,1
train,12602,2
train,39370,6
train,14030,3
train,37539,9
train,4723,8
train,43174,6
train,15385,6
train,28136,6
train,41060,3
train,47355,0
train,19979,8
train,6611,4
train,9086,7
train,38603,4
train,6911,4
train,14802,5
train,23153,8
train,9640,7
train,14071,9
train,30541,3
train,40887,5
train,9415,8
train,2033,2
train,37982,3
train,36588,3
train,15471,3
train,35264,1
train,25331,1
train,45906,9
train,11852,5
train,4744,4
train,34499,2
train,49070,5
train,41276,9
train,10534,3
train,47370,1
train,22691,2
train,9051,3
train,35532,3
train,30774,3
train,25457,0
train,29951,8
train,9403,2
train,25852,1
train,31452,7
train,48450,9
train,49223,3
train,17855,5
train,38881,8
train,7246,5
train,2928,1
train,41178,4
train,19780,3
train,21646,8
train,16025,7
train,17059,7
train,6465,4
train,26838,4
train,36067,1
train,19345,4
train,13768,1
train,4987,4
train,48185,1
train,3439,6
train,15723,4
train,19273,0
train,28357,2
train,35146,2
train,12178,0
train,45541,4
train,39099,9
train,27840,7
train,36882,8
train,36808,6
train,18893,0
train,7292,9
train,22205,4
train,2239,6
train,27907,9
train,18047,0
train,39699,9
train,1476,1
train,30792,1
train,21239,3
train,45220,6
train,40770,4
train,23552,2
train,6770,4
train,3089,4
train,19510,4
train,26055,8
train,31788,3
train,32897,8
train,30489,1
train,26808,5
train,3043,3
train,43202,4
train,42493,0
train,16584,6
train,30123,8
train,1016,6
train,21713,9
train,29316,8
train,1583,7
train,43606,3
train,25438,1
train,17436,7
train,31992,7
train,46656,9
train,47572,7
train,11807,4
train,23172,8
train,11148,8
train,19733,8
train,38937,0
train,18779,9
train,27471,9
train,26860,4
train,7874,7
train,4289,9
train,20260,2
train,34920,6
train,29137,7
train,17093,0
train,34030,8
train,15386,1
train,38039,0
train,2575,2
train,39114,8
train,21286,5
train,23212,7
train,7944,9
train,42764,9
train,27925,5
train,42680,7
train,35261,6
train,43725,8
train,43603,6
train,15589,2
train,42849,4
train,12347,9
train,4444,1
train,9011,2
train,40301,4
train,48906,2
train,45503,5
train,5616,1
train,35943,9
train,37011,5
train,47762,8
train,19586,6
train,18472,5
train,26486,5
train,33395,2
train,43818,1
train,40080,9
train,34653,2
train,1280,5
train,38103,4
train,47118,8
train,30644,6
train,49694,9
train,12065,8
train,48825,4
train,8163,8
train,46107,1
train,41753,8
train,409,6
train,35803,1
train,11661,0
train,47286,7
train,39565,4
train,9616,0
train,38963,0
train,28283,5
train,1876,6
train,44513,3
train,24666,3
train,44120,3
train,19798,6
train,5664,3
train,12616,2
train,31471,0
train,5926,2
train,43099,2
train,3414,1
train,29526,7
train,36987,7
train,43834,4
train,48360,4
train,26415,6
train,47480,5
train,31364,7
train,22890,5
train,2216,4
train,1996,8
train,2495,9
train,25794,8
train,2709,5
train,46353,7
train,7465,2
train,28448,9
train,27972,9
train,4739,1
train,16192,7
train,25881,1
train,47942,3
train,36869,5
train,43822,2
train,48995,1
train,28067,3
train,35056,7
train,29318,1
train,49524,7
train,49654,8
train,37283,2
train,15290,7
train,27773,1
train,41595,4
train,37520,7
train,4552,0
train,31351,1
train,2106,4
train,37263,3
train,21974,0
train,2711,5
train,9903,2
train,1098,3
train,39472,7
train,10953,1
train,48156,8
train,18282,6
train,24182,9
train,4898,7
train,43899,8
train,44756,5
train,5260,3
train,390,4
train,9159,8
train,47826,2
train,37810,7
train,44382,8
train,25686,3
train,37574,6
train,8624,7
train,2003,8
train,27570,9
train,10851,4
train,37561,0
train,6860,0
train,1838,2
train,9792,3
train,41097,4
train,34622,9
train,43279,0
train,46063,5
train,34394,6
train,22680,0
train,16264,4
train,44848,5
train,25226,7
train,44153,3
train,38236,7
train,4073,3
train,10732,0
train,44475,1
train,4010,3
train,10471,5
train,4019,5
train,2971,2
train,16585,6
train,40460,0
train,17423,8
train,26005,3
train,48495,5
train,4137,4
train,27431,0
train,43859,1
train,9673,9
train,45106,0
train,48938,7
train,17600,9
train,39072,8
train,19356,9
train,14015,5
train,46142,8
train,39111,7
train,27591,9
train,42311,6
train,16467,7
train,9217,2
train,3785,3
train,26399,3
train,43328,3
train,39511,6
train,38986,9
train,6934,9
train,40128,6
train,32250,3
train,23849,5
train,14626,9
train,14343,0
train,5438,1
train,16486,4
train,26592,0
train,47935,2
train,8628,1
train,22099,5
train,8854,8
train,36176,6
train,4050,1
train,40804,6
train,18799,5
train,25113,4
train,48349,7
train,19832,7
train,26962,5
train,21500,2
train,20319,0
train,26902,4
train,15299,1
train,45333,4
train,14025,0
train,7704,9
train,6041,2
train,2221,8
train,25829,6
train,14524,1
train,13823,1
train,23185,5
train,27419,1
train,21670,5
train,6939,7
train,28277,6
train,48557,0
train,16991,8
train,45763,0
train,20708,0
train,39150,3
train,24681,0
train,10322,3
train,12313,4
train,18622,4
train,15453,3
train,35089,0
train,14104,4
train,32802,6
train,35242,4
train,2192,9
train,48929,6
train,37339,2
train,26741,1
train,45348,0
train,35050,4
train,12443,8
train,2912,7
train,33921,7
train,40844,4
train,8500,5
train,7001,6
train,12005,5
train,29357,6
train,2069,4
train,48083,5
train,39461,3
train,8484,8
train,24863,1
train,14081,7
train,1591,5
train,7830,7
train,47110,7
train,1060,8
train,38037,1
train,1819,6
train,10565,3
train,12509,0
train,23854,0
train,45590,3
train,16482,9
train,25073,3
train,8923,5
train,19381,3
train,21851,3
train,24606,3
train,16515,4
train,24474,9
train,19943,4
train,5531,2
train,46588,1
train,28368,3
train,5499,9
train,23570,6
train,42945,0
train,4303,8
train,20817,0
train,11056,0
train,4802,5
train,14294,2
train,20029,2
train,48331,3
train,23841,9
train,44182,9
train,8699,6
train,23085,8
train,8632,9
train,22194,0
train,2262,0
train,33715,6
train,20104,6
train,27338,0
train,46147,1
train,28652,5
train,3328,3
train,43678,8
train,13440,6
train,48678,8
train,15800,6
train,29485,1
train,23132,7
train,15579,7
train,10177,3
train,35228,4
train,18321,1
train,48437,5
train,22059,5
train,10974,8
train,2260,5
train,29426,6
train,22648,0
train,1786,5
train,46646,9
train,16329,9
train,14806,0
train,8035,1
train,41597,3
train,32090,0
train,20169,0
train,48913,6
train,20717,6
train,45663,6
train,28626,1
train,7187,0
train,39977,4
train,16703,3
train,27423,7
train,4831,6
train,34286,6
train,35526,4
train,24948,7
train,2442,4
train,18998,3
train,22768,3
train,29439,3
train,30525,9
train,34256,2
train,40470,8
train,17291,2
train,3348,7
train,30249,6
train,38217,0
train,9960,8
train,47070,5
train,35130,3
train,28069,5
train,36780,8
train,1532,2
train,17376,5
train,8122,3
train,26758,2
train,40132,8
train,30540,5
train,32626,0
train,8546,7
train,23340,2
train,809,3
train,11662,5
train,28488,3
train,32592,0
train,11987,6
train,18175,9
train,14478,2
train,2548,9
train,46772,6
train,31118,6
train,16089,1
train,38482,1
train,17961,9
train,2528,4
train,1651,1
train,10620,8
train,30947,3
train,36646,4
train,38832,8
train,11278,7
train,45511,5
train,27505,7
train,19563,9
train,4883,7
train,5874,0
train,42205,0
train,20421,5
train,25581,0
train,28627,0
train,28523,3
train,29653,0
train,31606,3
train,74,3
train,39402,1
train,3987,0
train,44355,3
train,12138,6
train,40126,2
train,40996,3
train,3253,2
train,11361,1
train,24137,1
train,2276,6
train,5976,7
train,25031,8
train,9889,1
train,24745,0
train,6702,0
train,4951,6
train,32885,0
train,42169,6
train,7644,2
train,27691,5
train,45639,2
train,45945,7
train,38641,6
train,5199,9
train,23867,7
train,24171,4
train,47861,4
train,10634,3
train,24017,3
train,28096,1
train,10086,4
train,48752,8
train,5619,4
train,38335,0
train,37987,4
train,36766,8
train,1448,1
train,27579,4
train,24978,2
train,39149,0
train,31879,8
train,1184,2
train,20621,2
train,17813,8
train,33253,4
train,3344,0
train,1811,0
train,37244,7
train,24646,6
train,29740,7
train,12925,7
train,27698,3
train,1893,9
train,44907,8
train,45586,4
train,9411,1
train,91,3
train,31787,8
train,8998,8
train,43548,0
train,16988,8
train,39853,4
train,33883,6
train,7099,4
train,34766,0
train,19385,4
train,45935,4
train,7194,2
train,7542,2
train,37630,1
train,20350,8
train,16215,2
train,5203,9
train,37689,1
train,17353,0
train,48454,5
train,15628,0
train,27668,9
train,15308,1
train,28831,5
train,45986,5
train,8841,9
train,36124,3
train,47970,3
train,12118,3
train,17972,2
train,6546,9
train,39486,0
train,2779,4
train,11764,3
train,21156,3
train,23573,8
train,721,6
train,30488,8
train,26506,9
train,18543,6
train,6421,4
train,8460,6
train,48580,0
train,41247,8
train,46458,0
train,39093,9
train,45947,3
train,19651,7
train,7765,3
train,17457,1
train,4156,4
train,37507,4
train,37092,1
train,14146,2
train,24600,0
train,8064,7
train,26469,6
train,40681,5
train,49918,3
train,24864,6
train,19757,5
train,17068,9
train,10502,7
train,9772,5
train,37858,8
train,20505,3
train,45248,6
train,49555,0
train,11591,8
train,36359,1
train,49831,9
train,9852,4
train,19809,5
train,25275,0
train,39952,2
train,26802,9
train,14002,7
train,14491,3
train,14534,0
train,5446,8
train,46329,5
train,49504,4
train,7823,6
train,19103,0
train,48987,9
train,21512,7
train,46122,6
train,11053,7
train,25510,9
train,846,3
train,49273,3
train,5737,7
train,29407,8
train,12689,6
train,10054,1
train,6098,0
train,48730,5
train,45776,8
train,33267,3
train,6199,3
train,30493,2
train,5963,3
train,10549,5
train,6844,4
train,30235,5
train,14056,0
train,14210,0
train,25188,8
train,45733,8
train,25263,2
train,15418,8
train,21067,9
train,824,7
train,5682,6
train,42371,8
train,30359,5
train,27322,4
train,21929,4
train,25028,3
train,10493,0
train,3385,3
train,14057,7
train,17414,3
train,28744,4
train,38636,5
train,40811,6
train,2581,3
train,22537,8
train,27681,0
train,9389,4
train,29804,5
train,29134,8
train,8068,4
train,41225,8
train,45274,4
train,20955,9
train,43881,5
train,16088,7
train,36997,5
train,30399,1
train,39019,2
train,20618,7
train,38913,0
train,21063,2
train,44328,2
train,18777,8
train,37631,3
train,38460,8
train,37891,4
train,26876,3
train,1571,1
train,45466,1
train,21533,0
train,31462,8
train,4165,0
train,21673,6
train,37008,2
train,15281,1
train,47898,7
train,16122,7
train,45384,0
train,8760,3
train,16575,1
train,24830,4
train,6804,6
train,8736,2
train,13501,8
train,13998,5
train,14196,7
train,13580,9
train,41579,1
train,47392,2
train,5538,7
train,2714,0
train,14972,3
train,31798,6
train,46390,9
train,49087,9
train,11763,3
train,23580,9
train,11264,1
train,9727,6
train,12311,1
train,3323,6
train,473,6
train,6362,2
train,23579,6
train,39068,6
train,19028,8
train,23789,1
train,29376,4
train,23767,0
train,17987,9
train,15524,1
train,33284,9
train,885,2
train,46603,0
train,9209,1
train,33115,4
train,16423,0
train,6530,5
train,18560,4
train,8909,7
train,10761,0
train,26401,7
train,500,5
train,41196,6
train,24477,9
train,45050,2
train,9324,8
train,8619,7
train,10733,6
train,43656,7
train,35527,7
train,4870,6
train,33296,4
train,10296,4
train,20615,5
train,31439,5
train,35578,8
train,6618,3
train,13404,8
train,27798,9
train,48029,7
train,11114,0
train,49331,2
train,31322,1
train,19599,7
train,47658,8
train,20783,1
train,13436,0
train,48406,6
train,5653,4
train,37350,3
train,37380,6
train,24108,4
train,28908,9
train,49765,7
train,40905,5
train,38160,5
train,38333,1
train,11720,9
train,7994,6
train,4624,1
train,31490,9
train,7555,2
train,38893,6
train,9183,3
train,24810,4
train,49697,8
train,17976,0
train,32648,6
train,18354,1
train,6165,0
train,37396,5
train,19485,1
train,46836,5
train,3842,0
train,2434,8
train,12429,0
train,23885,3
train,45226,4
train,29547,6
train,35077,4
train,4928,7
train,49895,4
train,17448,6
train,22248,2
train,49519,5
train,19641,6
train,7684,7
train,20339,3
train,48863,9
train,45683,4
train,5739,4
train,11303,6
train,33122,1
train,1680,8
train,31215,7
train,16,9
train,45421,5
train,9863,1
train,36478,6
train,16813,1
train,31663,8
train,44105,7
train,40580,4
train,32968,0
train,31571,9
train,3516,8
train,14769,2
train,36356,0
train,23162,5
train,23031,8
train,37975,9
train,13051,0
train,33498,2
train,22564,1
train,2624,9
train,10361,8
train,19683,5
train,12123,1
train,24470,1
train,18091,7
train,45143,0
train,7664,2
train,39431,0
train,43303,0
train,17077,4
train,39661,2
train,20102,2
train,43311,9
train,18851,6
train,49479,8
train,30875,4
train,11701,5
train,10793,9
train,40544,6
train,10995,5
train,20578,9
train,26373,9
train,33834,2
train,19122,9
train,6665,0
train,29389,2
train,19175,8
train,13016,0
train,49553,8
train,2329,4
train,31092,4
train,28393,1
train,33711,0
train,6442,6
train,6254,6
train,36430,6
train,42236,8
train,9016,2
train,6479,0
train,13473,0
train,49137,1
train,41452,0
train,44069,6
train,24036,3
train,4238,7
train,234,6
train,533,2
train,13594,0
train,24065,3
train,41224,8
train,47202,8
train,14948,0
train,8983,6
train,6631,8
train,11708,1
train,14851,1
train,12768,5
train,26070,2
train,31871,7
train,25591,2
train,38007,2
train,21204,0
train,30172,0
train,49279,6
train,15057,3
train,18323,7
train,871,0
train,37623,5
train,43887,6
train,526,4
train,2454,8
train,465,8
train,31605,9
train,1810,5
train,10884,7
train,45669,7
train,38054,2
train,8769,8
train,35738,0
train,11667,8
train,30153,4
train,25545,3
train,38463,1
train,20358,8
train,20266,2
train,49606,7
train,34620,2
train,20638,3
train,22540,0
train,20293,6
train,724,2
train,22887,7
train,46821,8
train,34196,2
train,23290,7
train,49816,9
train,24276,3
train,9864,6
train,6324,3
train,1757,0
train,16939,0
train,1128,3
train,33790,9
train,35525,3
train,954,7
train,3290,6
train,6831,1
train,26908,9
train,35813,9
train,47495,1
train,18235,9
train,30510,8
train,13202,3
train,10029,6
train,4008,2
train,42218,5
train,43775,0
train,11405,5
train,5021,1
train,43672,2
train,44656,4
train,24603,9
train,29745,7
train,29663,4
train,38620,3
train,22474,1
train,38210,5
train,44015,6
train,29652,7
train,10191,8
train,20906,4
train,32611,8
train,48137,2
train,8061,9
train,8716,9
train,46774,9
train,26925,8
train,47651,0
train,3032,9
train,42108,6
train,269,9
train,49086,9
train,19869,1
train,24775,3
train,44040,4
train,41843,7
train,39861,2
train,47662,5
train,48503,9
train,41739,1
train,35082,7
train,27745,1
train,40127,3
train,49802,2
train,28007,5
train,7580,8
train,41928,5
train,35549,3
train,35879,5
train,30610,6
train,3025,1
train,33852,8
train,4286,4
train,48501,2
train,1655,3
train,36978,9
train,22678,7
train,29508,5
train,32083,1
train,4814,5
train,48827,9
train,13332,1
train,29003,0
train,47005,9
train,38518,0
train,32755,9
train,5228,9
train,4815,8
train,37486,5
train,35220,7
train,18492,8
train,20323,2
train,29595,2
train,47502,3
train,44212,9
train,26434,4
train,25175,2
train,20577,3
train,741,8
train,2378,2
train,3355,3
train,27454,6
train,34124,2
train,14940,6
train,2623,6
train,32113,3
train,3425,8
train,48003,1
train,22499,1
train,31434,4
train,7730,8
train,49542,8
train,754,7
train,43622,8
train,45807,8
train,33687,6
train,3632,5
train,7688,2
train,11780,6
train,43142,5
train,17391,3
train,21899,4
train,7390,1
train,15581,0
train,39726,7
train,5335,5
train,2147,5
train,3832,8
train,11454,2
train,47265,8
train,39677,5
train,11241,2
train,49853,6
train,7568,7
train,21900,2
train,32600,9
train,44482,2
train,17138,2
train,33384,8
train,7743,4
train,21491,2
train,45827,0
train,44066,9
train,5246,8
train,6147,7
train,35669,3
train,31218,5
train,23778,7
train,22234,8
train,10385,4
train,40563,7
train,41900,0
train,37365,1
train,13571,1
train,30069,0
train,36853,1
train,15331,9
train,3257,1
train,18130,4
train,27387,5
train,8098,0
train,5284,8
train,9353,4
train,27481,7
train,9311,3
train,4419,5
train,6140,5
train,41184,6
train,19609,1
train,36878,9
train,25246,3
train,23226,7
train,49261,6
train,20816,0
train,3723,4
train,11010,8
train,40992,5
train,11362,2
train,49674,1
train,22621,4
train,5502,3
train,11302,0
train,7540,1
train,46227,9
train,27319,1
train,10807,2
train,26779,7
train,49936,8
train,3142,1
train,31420,2
train,17617,8
train,15336,5
train,14062,2
train,46468,3
train,31637,9
train,37970,6
train,29163,4
train,38080,2
train,33043,3
train,37708,5
train,38326,0
train,623,7
train,26807,2
train,43821,9
train,11332,9
train,21242,9
train,32808,3
train,32197,6
train,14022,4
train,44214,5
train,6384,9
train,2343,2
train,9558,2
train,25501,8
train,49925,7
train,10221,5
train,22118,0
train,47889,8
train,41378,1
train,3473,7
train,17727,4
train,36547,8
train,20688,5
train,46483,5
train,3379,1
train,31995,5
train,17649,7
train,16171,7
train,33819,0
train,11848,7
train,43858,8
train,35328,5
train,38332,8
train,7234,3
train,12446,7
train,23909,7
train,36112,2
train,16180,1
train,37132,9
train,20376,1
train,26282,2
train,28213,4
train,48955,4
train,40773,5
train,19256,4
train,23688,3
train,17238,6
train,37140,6
train,37160,0
train,21791,6
train,48865,7
train,37177,0
train,40846,4
train,10687,7
train,34051,4
train,19008,7
train,26186,2
train,26444,7
train,7849,7
train,28044,7
train,33223,4
train,43337,4
train,5288,5
train,22169,7
train,48204,7
train,41345,0
train,6853,5
train,44354,3
train,3370,5
train,43058,5
train,45694,4
train,21226,8
train,17945,9
train,27472,5
train,5449,7
train,30466,2
train,11324,3
train,35049,5
train,41043,4
train,993,5
train,15255,0
train,15811,8
train,26869,9
train,33075,9
train,7521,2
train,28574,3
train,1363,3
train,8966,7
train,21640,3
train,8741,0
train,3465,4
train,22608,0
train,30989,5
train,4187,7
train,11726,6
train,19575,1
train,45371,8
train,22077,9
train,42607,8
train,37012,1
train,38856,6
train,43093,5
train,44710,9
train,20179,7
train,18748,5
train,46008,8
train,43242,7
train,11194,2
train,21575,9
train,3839,4
train,23725,8
train,23111,9
train,40071,4
train,19026,7
train,42281,1
train,49601,9
train,38388,7
train,19189,6
train,16067,6
train,40153,6
train,38589,8
train,45232,0
train,41567,8
train,5257,1
train,8535,0
train,922,3
train,32332,2
train,15588,9
train,15289,2
train,35620,6
train,19536,2
train,48926,0
train,31423,8
train,29598,8
train,21697,3
train,13914,3
train,25740,5
train,43205,1
train,9806,1
train,12736,6
train,48813,7
train,49264,7
train,34801,3
train,11579,1
train,40879,6
train,12150,1
train,24523,9
train,28978,0
train,37022,0
train,30714,1
train,46080,3
train,5787,8
train,10849,4
train,24633,2
train,1064,1
train,10839,1
train,32630,3
train,8862,2
train,40650,4
train,8373,5
train,2693,2
train,42530,5
train,22524,8
train,38720,4
train,47130,8
train,9520,2
train,41684,6
train,30218,1
train,45653,5
train,45263,4
train,19223,2
train,38025,7
train,33698,7
train,15272,6
train,2539,7
train,2822,6
train,20115,6
train,3671,9
train,16860,8
train,46351,9
train,8570,1
train,26148,2
train,44356,7
train,30307,4
train,15508,4
train,43896,7
train,33445,2
train,46696,9
train,17687,9
train,6849,3
train,26349,5
train,3542,9
train,18901,2
train,7861,1
train,29553,8
train,1032,8
train,5053,3
train,43810,4
train,14372,7
train,8353,5
train,13938,6
train,48687,0
train,3737,9
train,34239,7
train,9893,9
train,30695,0
train,46643,1
train,49620,7
train,3880,0
train,26358,7
train,8768,5
train,24936,1
train,2626,2
train,43871,6
train,28855,8
train,17065,5
train,43904,2
train,2698,2
train,8997,4
train,10746,3
train,15181,3
train,17019,6
train,38489,5
train,32687,2
train,2805,8
train,19529,0
train,29175,8
train,19067,0
train,33627,6
train,32347,7
train,42481,3
train,40969,5
train,34967,3
train,12125,8
train,35678,8
train,46057,5
train,16591,9
train,38444,3
train,35719,8
train,14984,6
train,48336,8
train,17526,9
train,973,7
train,32130,4
train,16797,5
train,2943,4
train,37299,8
train,5173,4
train,9765,1
train,702,3
train,31770,2
train,19671,9
train,43376,9
train,12190,3
train,26322,0
train,16929,1
train,35385,7
train,2898,6
train,1451,4
train,22183,4
train,24805,2
train,39348,4
train,16224,7
train,2008,7
train,859,8
train,11555,9
train,47966,0
train,41311,6
train,4808,5
train,1377,1
train,40187,2
train,33189,7
train,1339,4
train,23709,1
train,38756,1
train,17128,1
train,35278,6
train,23282,8
train,19681,3
train,37200,7
train,6821,7
train,33332,6
train,34690,1
train,12565,7
train,25449,2
train,12724,2
train,27369,9
train,25761,6
train,36982,4
train,29296,6
train,24575,5
train,30550,8
train,19419,6
train,47974,8
train,16284,3
train,23114,3
train,2187,9
train,46278,9
train,7648,6
train,7217,2
train,34431,4
train,5280,8
train,12156,2
train,30362,1
train,49687,4
train,6155,5
train,34184,3
train,46318,5
train,32608,4
train,16847,8
train,38172,5
train,5147,3
train,36012,6
train,3259,2
train,39070,5
train,36111,6
train,38696,5
train,2845,9
train,36829,7
train,31183,8
train,29969,5
train,4319,5
train,37756,3
train,29677,6
train,25402,4
train,16687,6
train,21771,4
train,20027,6
train,45845,0
train,35643,2
train,45852,2
train,22292,1
train,3861,6
train,10892,7
train,21616,5
train,34606,3
train,17589,7
train,16334,7
train,32993,6
train,44308,1
train,18097,1
train,10820,5
train,21485,9
train,13382,0
train,8843,2
train,14385,4
train,25260,5
train,42634,7
train,789,7
train,7281,8
train,5359,6
